State,County,Population for whom poverty status is determined,Under 18 years (in poverty),18 to 64 years (in poverty),65 years and over (in poverty),White alone (in poverty),Black or African American alone (in poverty),American Indian and Alaska Native alone (in poverty),Asian alone (in poverty),Native Hawaiian and Other Pacific Islander alone (in poverty),Some other race alone (in poverty),Two or more races (in poverty),Hispanic or Latino origin (in poverty),White alone (not Hispanic or Latino) (in poverty),Less than high school graduate (in poverty),High school graduate (in poverty),Some college or Associate's degree (in poverty),Bachelor's degree or higher (in poverty),Employed (in poverty),Unemployed (in poverty),Income below 50% poverty level,Income below 125% poverty level,Income below 150% poverty level,Income below 185% poverty level,Income below 200% poverty level,"FID"
Nebraska,Furnas,"4,834",23.4,54.65,21.95,97.85,0.0,1.24,0.08,0.0,0.52,0.31,2.83,95.8,7.86,25.55,25.63,12.27,46.9,2.3,5.65,23.58,30.45,36.97,42.88,1374
Nebraska,Gage,"21,794",22.95,58.31,18.75,97.48,0.11,0.17,0.39,0.06,0.16,1.64,1.73,96.03,6.25,26.54,23.61,13.49,49.71,3.27,4.65,16.91,22.15,29.95,32.45,1378
Nebraska,Garden,"1,962",16.06,57.29,26.66,97.4,0.0,0.0,0.66,0.1,0.0,1.83,5.86,91.54,6.17,28.49,29.26,15.75,52.7,3.36,2.24,16.72,19.83,28.39,36.7,1381
Nebraska,Garfield,"2,055",22.97,52.55,24.48,98.64,0.63,0.0,0.0,0.0,0.0,0.73,0.0,98.64,3.75,35.86,24.82,10.17,52.94,1.75,2.34,17.03,23.65,28.86,31.53,1391
Nebraska,Gosper,"1,979",23.75,57.15,19.1,96.11,0.61,1.11,0.0,0.0,1.21,0.96,3.23,94.64,3.28,25.47,28.5,11.77,53.61,1.67,3.34,15.66,25.32,33.4,36.43,1393
Nebraska,Grant,588,22.96,55.95,21.09,99.83,0.0,0.0,0.0,0.0,0.0,0.17,1.19,98.64,4.42,28.4,24.15,12.76,51.53,1.53,11.39,30.61,37.41,44.9,45.58,1395
Nebraska,Greeley,"2,472",24.39,53.76,21.84,99.19,0.57,0.12,0.0,0.0,0.0,0.12,2.71,96.48,4.94,29.29,24.8,10.68,51.38,0.81,4.21,18.81,22.9,35.36,40.01,1397
Nebraska,Hall,"57,484",27.1,60.47,12.43,92.01,2.03,0.68,1.02,0.0,3.07,1.18,23.29,72.71,11.06,21.0,21.41,10.88,53.85,2.95,5.65,18.9,24.62,34.64,37.72,1402
Nebraska,Hamilton,"8,927",25.61,58.32,16.07,98.62,0.17,0.1,0.08,0.0,0.16,0.87,1.94,96.99,3.69,21.71,27.12,15.81,53.62,1.85,3.54,12.06,16.27,23.13,26.2,1405
Nebraska,Harlan,"3,352",20.82,56.21,22.97,98.51,0.06,0.33,0.0,0.0,0.36,0.75,1.16,97.85,6.38,27.09,29.0,12.68,50.63,1.13,2.68,17.69,21.06,24.61,29.53,1409
Nebraska,Hayes,"1,037",24.11,53.52,22.37,98.26,0.19,0.0,0.58,0.0,0.29,0.68,4.92,94.31,8.0,21.12,27.29,12.05,51.3,1.35,1.25,10.32,16.59,24.98,30.18,1411
Nebraska,Hitchcock,"2,796",19.85,57.83,22.32,98.68,0.07,0.29,0.25,0.0,0.0,0.72,1.5,97.17,5.97,23.14,35.01,10.48,48.71,1.79,2.47,18.67,24.89,38.05,40.13,1414
Nebraska,Holt,"10,244",23.59,56.72,19.69,96.91,0.0,0.76,0.19,0.0,1.82,0.33,3.0,95.97,6.89,26.5,25.13,11.88,54.43,0.63,3.3,15.46,20.52,27.73,30.12,1416
Nebraska,Hooker,664,21.99,54.37,23.64,98.8,0.0,0.3,0.75,0.0,0.15,0.0,1.66,97.29,3.92,21.99,28.92,18.52,55.87,1.66,4.22,17.47,31.78,42.92,48.04,1418
Nebraska,Howard,"6,254",24.45,57.16,18.39,98.19,0.58,0.61,0.14,0.0,0.22,0.26,1.87,96.55,5.48,27.63,25.63,10.73,51.9,2.65,3.18,15.48,18.71,28.62,31.47,1311
Nebraska,Jefferson,"7,421",21.95,56.96,21.09,98.34,0.0,0.34,0.63,0.0,0.09,0.59,2.84,95.59,7.53,29.98,25.01,9.37,51.87,3.89,4.37,15.43,22.79,28.86,32.72,1312
Nebraska,Johnson,"4,305",23.16,57.44,19.4,94.54,0.14,0.0,1.18,0.0,1.86,2.28,6.97,89.59,7.34,30.5,23.25,10.2,50.34,4.48,2.74,17.44,23.6,33.36,35.49,1313
Nebraska,Kearney,"6,369",24.27,58.47,17.26,98.49,0.0,0.13,0.68,0.0,0.27,0.44,4.0,94.79,4.87,19.44,26.0,19.09,57.23,1.68,2.23,6.59,14.16,23.99,27.56,1314
Nebraska,Keith,"8,132",20.73,57.33,21.94,96.22,0.02,0.53,0.16,0.41,0.9,1.76,5.36,92.73,5.45,25.25,28.66,15.35,51.45,1.86,3.92,16.2,22.16,31.64,33.28,1316
Nebraska,Keya Paha,742,17.65,53.23,29.11,98.52,0.0,0.0,0.81,0.0,0.0,0.67,0.0,98.52,6.33,32.88,29.51,11.99,57.82,0.0,6.06,26.55,30.46,41.24,47.71,1318
Nebraska,Kimball,"3,725",22.39,54.09,23.52,95.89,0.78,1.5,0.08,0.0,1.13,0.62,7.17,89.85,9.23,23.87,26.71,12.83,51.95,2.9,1.8,15.49,23.79,30.6,35.57,1320
Nebraska,Knox,"8,376",23.89,54.57,21.54,89.31,0.39,8.06,0.31,0.0,0.51,1.41,1.91,88.47,7.02,28.33,22.4,12.83,51.0,1.84,4.61,19.27,26.65,35.12,38.13,1322
Nebraska,Lancaster,"272,518",23.66,65.25,11.1,88.87,3.43,0.62,3.69,0.08,0.84,2.46,5.78,84.75,3.87,14.54,22.06,23.28,55.74,3.43,6.45,18.52,22.24,27.87,30.23,1324
Nebraska,Lincoln,"35,310",24.84,59.89,15.26,94.44,0.46,0.17,0.5,0.01,1.81,2.63,7.17,90.45,5.27,22.9,27.27,12.65,50.2,3.06,3.59,14.13,18.59,27.08,29.6,1327
Nebraska,Logan,701,18.12,56.49,25.39,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0,3.85,29.24,31.53,11.27,56.21,0.0,1.0,15.26,20.4,24.39,26.96,1328
Nebraska,Loup,534,23.03,56.74,20.22,92.7,0.0,0.75,0.0,0.0,3.37,3.18,3.37,92.7,6.18,27.53,27.34,9.55,49.63,0.0,1.69,25.09,33.52,40.45,49.63,1331
Nebraska,McPherson,348,16.38,57.18,26.44,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.46,21.55,34.48,20.4,47.41,1.44,9.48,21.55,26.44,26.44,27.87,1332
Nebraska,Madison,"33,481",25.32,60.64,14.03,93.55,1.12,1.74,0.59,0.15,1.64,1.2,12.69,83.74,7.84,18.95,24.55,13.91,53.61,2.38,4.87,18.59,24.83,33.01,35.33,1335
Nebraska,Merrick,"7,542",23.77,58.22,18.01,97.39,0.45,0.5,0.13,0.0,0.2,1.33,2.94,94.84,6.26,26.47,26.45,10.62,52.36,3.43,3.51,18.88,22.58,30.26,33.47,1337
Nebraska,Morrill,"4,870",23.84,57.15,19.01,96.61,0.0,0.55,0.43,0.0,0.66,1.75,13.72,84.39,9.98,23.16,21.6,14.78,49.84,3.51,7.89,19.24,25.46,34.27,38.52,1339
Nebraska,Nance,"3,649",23.84,57.99,18.17,98.85,0.0,0.08,0.0,0.0,0.74,0.33,2.14,97.42,8.3,27.76,25.29,8.36,48.89,2.99,5.1,21.27,25.98,32.69,35.49,1341
Nebraska,Nemaha,"6,736",22.46,59.55,17.99,97.74,0.28,0.61,0.43,0.0,0.58,0.36,1.54,96.73,5.05,23.83,23.0,17.37,48.57,3.96,5.02,14.34,23.01,30.12,32.21,1343
Nebraska,Nuckolls,"4,418",20.85,53.53,25.62,98.51,0.36,0.0,0.23,0.0,0.0,0.91,2.15,96.36,5.73,33.95,25.17,9.53,48.51,1.65,6.47,21.66,25.89,37.21,40.9,1345
Nebraska,Otoe,"15,346",24.62,57.66,17.72,97.41,0.12,0.25,0.36,0.0,0.29,1.56,5.83,92.15,5.38,26.09,22.2,14.9,53.36,2.85,4.93,18.03,21.11,27.21,29.08,1348
Nebraska,Pawnee,"2,707",21.06,53.75,25.19,99.15,0.0,0.18,0.0,0.0,0.0,0.66,1.4,97.75,7.5,35.06,20.39,10.6,49.09,2.51,2.96,18.62,23.75,29.33,38.16,1350
Nebraska,Perkins,"2,880",22.99,57.47,19.55,99.31,0.0,0.0,0.0,0.0,0.17,0.52,3.12,96.32,5.0,18.65,32.33,14.79,54.62,1.6,2.05,9.93,14.06,21.25,22.19,1352
Nebraska,Phelps,"8,902",24.58,57.44,17.98,98.08,0.06,0.3,0.36,0.12,0.04,1.03,4.16,94.69,4.0,21.28,28.82,14.72,53.31,1.33,2.86,15.85,22.21,28.08,31.08,1355
Nebraska,Pierce,"7,059",26.14,57.12,16.74,98.54,0.03,0.28,0.24,0.0,0.06,0.85,1.13,97.97,4.21,27.09,24.75,11.69,53.97,2.2,2.05,10.6,17.16,26.28,28.39,1356
Nebraska,Platte,"31,756",26.71,58.98,14.31,95.75,0.21,0.11,0.29,0.0,1.73,1.92,13.92,84.32,6.7,20.77,26.07,11.28,53.0,3.0,4.61,13.56,17.08,25.61,28.3,1359
Nebraska,Polk,"5,197",25.13,57.01,17.86,97.25,0.08,0.15,0.15,0.0,1.17,1.19,3.06,95.84,4.0,25.36,26.69,13.51,52.13,1.9,2.92,10.64,16.8,23.05,26.09,1362
Nebraska,Red Willow,"10,658",23.35,58.33,18.31,97.82,0.31,0.55,0.28,0.0,0.3,0.73,4.09,94.28,4.35,22.11,26.12,15.46,53.62,2.42,2.84,14.0,18.92,24.64,28.98,1364
Nebraska,Richardson,"8,144",21.83,56.88,21.29,94.93,0.09,1.07,0.29,0.0,0.04,3.59,1.3,93.75,5.28,32.85,22.65,11.6,48.02,3.6,7.96,22.37,28.78,37.43,40.41,1365
Nebraska,Rock,"1,496",19.79,58.56,21.66,98.13,0.0,0.0,0.33,0.0,0.4,1.14,1.27,96.86,4.55,29.41,26.94,14.91,51.47,0.6,0.94,13.24,24.33,33.76,36.3,1366
Nebraska,Saline,"13,186",25.78,59.51,14.71,93.47,1.21,0.36,0.72,0.0,2.3,1.94,21.54,75.1,9.92,23.37,21.05,9.66,49.39,3.48,3.53,20.92,26.75,35.43,39.61,1367
Nebraska,Sarpy,"157,528",28.53,63.0,8.48,89.38,3.97,0.41,2.03,0.14,1.19,2.89,7.29,83.91,3.23,14.5,22.52,22.57,52.63,2.91,2.79,9.06,12.09,17.35,19.42,1368
Nebraska,Saunders,"20,407",25.79,59.03,15.18,97.79,0.23,0.34,0.25,0.0,0.53,0.87,2.05,96.28,4.54,23.8,22.93,16.29,52.46,1.74,3.0,12.21,16.07,21.48,22.54,1370
Nebraska,Scotts Bluff,"35,888",24.91,58.85,16.24,92.73,0.6,1.38,0.63,0.0,2.73,1.93,21.38,75.32,8.84,20.97,23.22,13.81,50.38,3.49,6.83,21.09,27.73,37.93,41.0,1373
Nebraska,Seward,"15,429",25.11,59.32,15.57,97.17,0.36,0.0,0.83,0.0,0.95,0.69,1.54,96.75,4.4,20.12,23.99,18.23,53.48,1.65,3.97,11.55,14.31,20.31,21.45,1375
Nebraska,Sheridan,"5,296",23.07,55.19,21.73,86.39,0.08,7.33,0.55,0.0,0.08,5.59,3.15,83.78,7.29,23.94,25.77,14.9,49.28,2.21,6.27,24.32,30.17,42.3,45.51,1376
Nebraska,Sherman,"3,075",22.41,54.34,23.25,99.15,0.59,0.2,0.07,0.0,0.0,0.0,0.85,98.31,8.46,30.73,22.96,10.44,49.66,1.82,3.97,16.52,22.31,27.9,35.28,1377
Nebraska,Sioux,"1,257",20.37,57.84,21.8,96.98,0.0,0.0,0.0,0.0,0.8,2.23,2.63,96.66,5.65,21.08,26.97,19.01,50.04,1.91,3.1,14.32,19.57,24.74,28.16,1380
Nebraska,Stanton,"6,080",27.07,59.13,13.8,95.44,0.25,0.43,0.94,0.0,0.59,2.35,2.5,93.57,3.59,22.45,29.74,10.16,55.08,2.04,2.45,11.41,14.79,26.55,30.9,1382
Nebraska,Thayer,"5,067",22.02,53.94,24.04,98.07,0.12,0.1,0.04,0.0,0.06,1.62,1.58,96.86,5.68,27.69,27.18,12.2,49.18,0.97,4.09,16.3,27.41,35.11,37.91,1383
Nebraska,Thomas,827,28.78,55.38,15.84,95.41,0.73,0.48,1.69,0.0,0.0,1.69,0.0,95.41,3.75,16.93,32.41,13.3,54.66,0.97,2.54,14.15,16.08,18.86,20.68,1384
Nebraska,Thurston,"6,805",35.68,52.68,11.64,39.62,0.24,57.11,0.41,0.12,0.15,2.37,3.35,38.57,7.04,19.15,19.75,8.11,37.11,6.48,11.05,34.53,41.01,49.76,52.83,1385
Nebraska,Valley,"4,258",22.38,54.23,23.39,98.31,0.0,0.09,0.0,0.0,0.56,1.03,1.24,97.72,4.65,29.64,23.74,14.0,52.94,0.61,2.61,19.61,25.93,33.56,36.26,1386
Nebraska,Washington,"19,565",25.38,60.85,13.76,98.07,0.25,0.18,0.21,0.04,0.11,1.14,1.61,96.69,3.49,23.18,21.13,19.71,53.45,1.28,1.87,8.42,13.2,18.24,19.75,1387
Nebraska,Wayne,"8,263",22.33,62.43,15.24,96.25,1.4,0.0,0.47,0.0,0.79,1.09,4.1,92.93,3.67,17.86,19.84,21.3,56.02,2.74,6.55,23.13,26.15,31.51,34.24,1388
Nebraska,Webster,"3,641",23.43,54.63,21.94,96.98,0.0,0.0,1.84,0.16,0.11,0.91,3.49,93.96,5.66,26.2,26.83,11.86,44.71,2.14,2.47,20.65,25.9,34.99,37.98,1389
Nebraska,Wheeler,725,20.14,60.69,19.17,94.48,0.0,0.0,0.0,0.0,4.97,0.55,5.79,93.66,3.17,25.93,25.1,15.45,62.07,1.52,6.76,16.97,28.55,32.97,35.31,1390
Nebraska,York,"12,731",21.62,59.52,18.86,95.91,0.06,0.12,0.38,0.25,1.98,1.3,3.31,94.83,5.55,25.23,22.89,17.41,54.55,0.96,3.2,13.29,16.72,23.01,28.59,1392
Nevada,Churchill,"24,353",25.17,59.04,15.79,82.87,1.38,5.05,3.15,0.25,4.14,3.16,12.36,76.33,7.12,23.11,25.19,11.09,40.57,5.07,4.9,17.21,21.88,26.36,28.66,1396
Nevada,Clark,"1,930,171",24.93,63.6,11.47,68.58,10.25,0.59,8.74,0.68,7.01,4.16,29.16,48.03,10.66,19.17,21.47,14.71,46.59,6.35,6.47,18.85,24.4,31.47,34.31,1399
Nevada,Douglas,"46,545",19.7,59.57,20.73,90.54,0.34,2.17,1.08,0.19,2.29,3.4,10.92,83.12,5.41,19.24,30.35,18.94,45.03,5.63,4.66,12.33,15.51,21.31,23.88,1400
Nevada,Elko,"48,475",29.23,62.31,8.46,89.06,0.79,5.41,1.03,0.15,1.98,1.58,22.99,69.1,9.99,17.83,23.68,9.79,50.87,2.73,4.17,10.97,14.91,18.94,21.13,1401
Nevada,Esmeralda,890,13.15,58.65,28.2,90.67,0.0,3.15,0.0,0.0,4.83,1.35,16.18,79.33,13.82,28.99,28.99,10.9,36.29,5.51,5.17,37.75,40.79,47.64,48.54,1404
Nevada,Eureka,"1,778",26.72,57.09,16.2,92.91,0.0,3.94,0.0,0.34,2.19,0.62,6.75,88.98,7.2,22.83,20.25,17.04,43.53,3.54,2.31,16.87,20.25,21.93,25.14,1406
Nevada,Humboldt,"16,229",27.29,63.13,9.58,88.73,0.08,5.55,0.67,0.04,3.49,1.45,24.02,69.5,12.0,21.17,21.65,9.55,45.78,5.29,7.29,17.64,22.55,28.3,31.25,1407
Nevada,Lander,"5,654",26.97,62.15,10.88,92.02,0.11,4.1,0.32,0.0,0.96,2.49,24.2,69.19,12.59,19.9,21.31,7.94,44.91,5.34,2.99,19.24,21.84,26.94,28.3,1408
Nevada,Lincoln,"4,947",30.08,50.6,19.32,92.76,0.73,5.32,0.18,0.0,0.28,0.73,5.74,87.04,8.67,20.13,23.65,11.12,35.27,4.43,4.71,20.74,27.59,36.81,38.61,1410
Nevada,Lyon,"50,920",24.02,59.42,16.56,88.19,0.7,2.78,1.48,0.38,3.49,2.98,14.96,78.31,10.58,21.43,26.43,10.13,37.15,8.13,6.7,20.33,25.85,33.14,38.68,1412
Nevada,Mineral,"4,582",15.1,61.63,23.26,76.65,1.72,13.6,1.79,0.04,2.71,3.49,8.73,71.39,10.15,32.56,28.02,5.41,38.17,5.63,10.69,29.51,32.37,38.0,39.66,1415
Nevada,Nye,"43,334",20.16,55.76,24.08,90.27,2.11,2.11,1.41,0.27,2.13,1.69,13.72,78.87,13.55,26.2,25.12,8.65,33.38,6.44,9.61,26.57,30.59,40.67,44.56,1417
Nevada,Pershing,"4,866",25.71,57.85,16.44,91.59,0.29,3.14,0.31,0.0,1.87,2.79,18.64,76.16,7.54,28.38,22.69,9.6,43.51,5.4,8.61,19.71,23.33,30.29,32.33,1419
Nevada,Storey,"3,967",15.96,66.12,17.92,94.66,0.05,1.36,0.45,0.25,0.1,3.13,2.65,92.14,7.74,22.99,34.46,15.18,45.53,11.12,6.55,9.05,11.42,19.41,20.49,1420
Nevada,Washoe,"415,764",23.5,64.24,12.26,81.79,2.43,1.57,5.13,0.6,5.11,3.37,22.4,65.93,8.87,16.3,23.38,17.93,48.69,5.72,6.86,19.53,24.21,31.44,34.1,1423
Nevada,White Pine,"9,242",21.66,62.68,15.66,87.88,0.37,7.97,0.34,0.08,1.28,2.09,12.62,78.76,10.37,24.79,24.04,9.68,43.51,4.84,4.0,17.04,23.63,31.39,33.24,1425
Nevada,Carson City,"53,377",21.62,61.79,16.6,85.24,0.65,2.16,3.06,0.18,6.43,2.28,21.58,70.73,9.32,20.92,24.51,14.95,44.18,8.93,5.23,18.61,23.41,30.16,33.45,1428
New Hampshire,Belknap,"59,226",20.9,62.75,16.35,96.47,0.65,0.13,1.13,0.0,0.2,1.41,1.28,95.51,7.21,21.76,22.62,20.77,51.81,3.28,4.9,12.61,16.88,23.52,25.96,1432
New Hampshire,Carroll,"47,252",18.35,61.22,20.43,97.44,0.13,0.4,0.53,0.0,0.14,1.35,0.93,96.84,6.33,23.18,23.41,22.78,49.28,3.03,3.98,13.44,17.55,23.85,27.38,1435
New Hampshire,Cheshire,"72,056",20.53,64.15,15.31,96.32,0.36,0.34,1.29,0.0,0.36,1.33,1.41,95.44,6.2,24.07,18.98,21.46,52.94,4.51,4.74,14.07,18.35,24.18,26.7,1437
New Hampshire,Coos,"31,690",19.11,61.87,19.02,97.13,0.39,0.4,0.39,0.0,0.27,1.43,1.18,96.27,11.04,29.04,22.06,12.36,48.2,4.02,5.56,18.24,26.05,33.43,36.34,1440
New Hampshire,Grafton,"82,356",19.47,64.12,16.41,94.74,0.65,0.28,2.36,0.0,0.24,1.74,1.48,93.58,6.24,21.47,17.76,26.43,52.87,3.04,5.74,15.12,19.45,24.95,27.8,1442
New Hampshire,Hillsborough,"393,052",23.48,64.84,11.67,91.22,2.06,0.16,3.4,0.03,1.4,1.73,5.35,87.5,6.3,18.52,19.4,24.39,54.16,3.97,3.31,10.72,13.69,18.56,20.44,1443
New Hampshire,Merrimack,"140,119",22.18,64.19,13.63,95.68,0.93,0.15,1.57,0.02,0.23,1.42,1.51,94.49,5.33,19.93,21.25,23.89,53.45,3.65,3.58,11.67,15.6,20.33,22.6,1444
New Hampshire,Rockingham,"293,363",22.66,64.74,12.6,95.7,0.77,0.11,1.75,0.01,0.37,1.28,2.11,94.09,4.11,19.56,20.58,25.75,55.07,3.64,2.27,7.12,9.88,13.71,15.33,1448
New Hampshire,Strafford,"115,601",21.47,66.19,12.33,94.12,0.84,0.22,2.4,0.0,0.58,1.84,1.8,92.99,5.92,19.81,20.64,20.83,54.68,4.03,5.91,14.19,17.36,23.74,26.7,1453
New Hampshire,Sullivan,"42,952",20.66,63.11,16.23,96.82,0.35,0.17,0.57,0.03,0.44,1.62,1.14,96.15,7.23,26.76,19.73,18.64,52.29,3.18,4.98,14.06,19.11,25.78,27.81,1454
New Jersey,Atlantic,"266,648",23.51,62.19,14.3,65.89,16.15,0.32,7.75,0.05,6.69,3.15,17.1,58.31,10.99,22.9,18.04,16.68,47.97,6.48,6.08,17.21,21.63,28.27,31.29,1461
New Jersey,Bergen,"896,852",22.53,62.51,14.95,73.5,5.52,0.16,14.76,0.01,4.02,2.03,16.18,62.26,6.12,17.26,14.74,32.14,49.89,3.76,3.0,8.8,11.3,15.07,16.59,1465
New Jersey,Burlington,"436,462",23.45,62.66,13.89,75.06,15.46,0.11,4.47,0.03,1.85,3.03,6.13,71.51,5.6,20.39,18.74,23.89,50.26,4.85,2.58,7.67,10.3,13.99,16.06,1470
New Jersey,Camden,"506,571",24.37,62.96,12.67,64.83,18.71,0.44,5.17,0.03,7.75,3.07,14.29,60.38,8.7,21.12,17.51,19.35,47.91,6.14,5.59,15.78,19.28,24.47,26.55,1472
New Jersey,Cape May,"94,742",18.91,59.51,21.59,91.19,4.58,0.54,0.98,0.0,1.39,1.34,6.0,87.36,7.48,26.77,18.75,20.55,45.67,5.06,4.16,12.83,17.2,22.31,24.82,1477
New Jersey,Cumberland,"145,554",25.23,61.67,13.09,66.63,17.51,0.99,1.35,0.0,9.77,3.74,27.3,52.47,14.39,25.17,15.68,9.86,43.75,6.72,6.98,21.08,26.25,33.45,35.63,1482
New Jersey,Essex,"763,865",25.16,63.37,11.47,43.39,40.3,0.27,4.63,0.07,7.84,3.5,20.58,33.44,10.87,18.87,14.95,21.32,46.09,6.71,7.21,20.44,24.82,30.69,33.18,1483
New Jersey,Gloucester,"283,211",24.34,63.27,12.39,83.14,9.85,0.16,2.7,0.02,1.81,2.32,4.79,80.96,6.1,23.02,19.06,18.92,49.6,5.48,3.34,9.96,12.59,16.66,18.33,1484
New Jersey,Hudson,"629,507",20.67,69.08,10.25,55.78,12.91,0.4,13.59,0.05,14.32,2.95,42.42,30.46,12.64,18.27,13.63,25.16,51.46,6.03,7.0,20.4,25.32,31.91,34.51,1487
New Jersey,Hunterdon,"123,931",23.83,63.16,13.01,92.94,1.35,0.06,3.29,0.18,1.13,1.05,4.85,89.25,3.33,15.4,16.64,34.47,52.7,4.43,1.89,5.25,6.88,9.62,10.59,1488
New Jersey,Mercer,"347,076",23.6,63.43,12.96,63.59,20.05,0.29,9.04,0.01,5.18,1.85,15.26,54.32,8.38,17.47,15.87,26.67,49.51,5.52,5.17,13.58,16.85,21.39,23.32,1493
New Jersey,Middlesex,"787,665",23.2,64.44,12.35,63.13,8.92,0.18,21.92,0.03,3.67,2.16,18.61,49.34,7.48,18.31,14.88,27.36,49.91,4.59,3.82,10.42,13.33,17.77,19.82,1497
New Jersey,Monmouth,"622,672",23.84,62.48,13.68,83.6,7.2,0.27,5.09,0.0,1.7,2.13,9.6,77.02,5.41,18.05,17.27,27.77,49.38,4.48,3.07,8.98,11.63,15.68,17.35,1504
New Jersey,Morris,"485,889",23.86,62.38,13.76,82.83,2.86,0.19,9.2,0.02,3.1,1.8,11.45,75.0,4.5,15.97,14.74,34.29,51.85,3.88,1.77,5.98,7.81,11.11,12.39,1511
New Jersey,Ocean,"568,350",23.41,55.82,20.77,91.57,2.98,0.15,1.73,0.01,1.91,1.65,8.26,85.94,6.98,25.96,18.92,17.4,42.64,4.77,4.37,13.84,17.73,22.86,25.16,1546
New Jersey,Passaic,"491,715",24.98,63.06,11.97,65.8,12.36,0.29,5.17,0.01,13.46,2.91,37.41,45.04,11.85,22.56,13.95,17.01,45.99,5.04,6.88,21.32,25.52,32.04,34.43,1551
New Jersey,Salem,"64,994",23.34,61.86,14.8,80.44,14.26,0.16,1.0,0.0,2.41,1.73,6.64,77.03,9.38,26.06,19.77,13.13,45.11,6.05,5.21,15.4,19.92,25.32,27.43,1553
New Jersey,Somerset,"320,287",24.75,63.06,12.18,70.86,8.59,0.15,14.37,0.01,3.99,2.02,13.03,62.36,4.5,15.2,13.95,34.96,51.34,3.82,1.91,6.27,8.3,11.76,13.11,1558
New Jersey,Sussex,"147,311",23.71,64.63,11.67,93.74,1.77,0.21,1.79,0.01,1.08,1.4,6.47,88.86,4.41,21.58,20.72,21.9,52.0,5.29,1.86,7.13,9.31,12.82,14.36,1561
New Jersey,Union,"529,632",24.39,63.21,12.4,59.31,21.38,0.16,4.64,0.06,12.79,1.67,27.52,45.2,9.86,20.42,15.52,21.42,49.09,5.72,4.78,13.92,17.35,23.41,25.57,1566
New Jersey,Warren,"106,829",23.55,62.92,13.53,90.14,3.57,0.13,2.44,0.0,2.12,1.6,7.12,85.43,7.1,24.42,17.14,20.2,50.33,4.58,2.95,10.09,12.36,16.33,18.11,1570
New Mexico,Bernalillo,"653,181",23.83,63.82,12.35,70.04,2.78,4.42,2.28,0.09,16.59,3.8,47.89,41.68,8.42,15.75,20.75,21.15,47.54,4.14,7.68,22.6,27.86,34.57,37.17,1574
New Mexico,Catron,"3,615",11.15,58.62,30.24,91.56,0.0,3.76,0.0,0.0,2.85,1.83,20.53,74.55,12.12,27.16,32.17,13.89,33.06,4.29,9.99,23.04,27.61,40.36,43.35,1576
New Mexico,Chaves,"63,292",28.31,57.46,14.23,81.95,1.33,1.0,0.67,0.02,10.46,4.58,52.31,44.17,13.53,16.77,21.06,10.95,42.45,2.98,5.92,27.96,34.4,43.63,48.46,1578
New Mexico,Cibola,"25,614",26.55,60.29,13.16,45.59,0.29,43.78,0.2,0.05,7.34,2.74,34.62,21.89,10.66,28.87,17.98,7.07,35.55,8.55,14.34,34.65,41.91,53.03,56.67,1580
New Mexico,Colfax,"13,136",20.75,59.23,20.01,81.07,0.58,3.23,0.44,0.0,11.73,2.95,47.2,50.19,9.07,24.47,23.32,15.26,44.11,3.79,6.43,24.69,31.15,41.44,43.28,1582
New Mexico,Curry,"46,887",28.28,60.22,11.5,69.7,6.18,1.6,1.31,0.07,18.36,2.79,39.55,50.97,11.43,14.9,22.5,12.15,43.3,3.55,8.05,25.54,32.3,39.24,41.74,1586
New Mexico,De Baca,"2,031",26.54,52.88,20.58,78.53,0.1,0.0,0.0,0.0,19.35,2.02,43.33,54.55,14.08,22.65,16.54,14.57,35.35,1.58,2.56,33.19,39.0,49.98,50.71,1589
New Mexico,Doña Ana,"203,483",27.11,60.23,12.66,89.71,1.38,1.06,1.14,0.0,5.0,1.71,66.14,29.93,13.8,13.17,17.71,15.99,41.99,5.25,9.72,32.81,40.13,49.53,51.85,1590
New Mexico,Eddy,"52,919",25.83,60.29,13.89,86.54,0.51,1.42,0.03,0.16,7.11,4.24,44.2,51.91,12.87,21.19,21.1,10.16,46.41,3.8,4.68,19.19,25.16,33.94,36.02,1592
New Mexico,Grant,"28,873",21.72,56.7,21.58,76.22,0.43,2.4,0.43,0.0,18.31,2.21,48.65,48.35,10.9,19.77,22.87,17.21,40.2,3.71,7.66,25.28,31.3,39.03,43.3,1594
New Mexico,Guadalupe,"3,959",27.63,54.18,18.19,72.77,0.13,0.53,0.03,0.0,24.78,1.77,79.36,18.54,10.76,28.39,17.71,7.07,32.0,1.92,8.59,29.88,38.19,49.68,52.77,1595
New Mexico,Harding,612,16.01,63.24,20.75,85.46,0.0,1.31,0.65,0.0,11.11,1.47,44.12,53.59,8.99,31.86,20.92,14.54,38.24,4.9,4.41,26.63,29.41,34.8,40.2,1597
New Mexico,Hidalgo,"4,793",26.29,56.67,17.05,81.62,1.04,0.44,0.0,0.0,15.67,1.23,56.94,41.04,13.96,22.76,19.49,10.1,41.21,5.72,10.66,25.95,34.61,40.62,42.6,1600
New Mexico,Lea,"62,273",29.71,59.22,11.07,86.35,3.52,0.72,0.27,0.0,6.9,2.24,51.19,43.54,17.33,17.36,16.96,8.78,42.57,3.84,8.72,21.65,26.83,35.24,39.07,1604
