PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
VA6107500,MIDDLEBURG ACADEMY,Region 3,Virginia,Non-Transient non-community system,200,,Loudoun,11,4,19
VA1155315,IZAAK WALTON LEAGUE,Region 3,Virginia,Transient non-community system,320,,Pulaski,9,28,14
VA3650350,LANGLEY AIR FORCE BASE,Region 3,Virginia,Community water system,10886,HAMPTON,,14,16,15
VA5067360,LAKESHORE TERRACE CORPORATION,Region 3,Virginia,Community water system,123,,Franklin,12,15,29
VA2161283,BENT MOUNTAIN BISTRO,Region 3,Virginia,Transient non-community system,80,,Roanoke,3,6,7
VA4073300,GLOUCESTER BANKS,Region 3,Virginia,Transient non-community system,50,,Gloucester,6,11,11
VA6179950,WIDEWATER STATE PARK,Region 3,Virginia,Transient non-community system,28,,Stafford,8,0,2
VA5117100,"BOYDTON, TOWN OF",Region 3,Virginia,Community water system,430,,Mecklenburg,9,6,19
VA5143210,"GRETNA, TOWN OF",Region 3,Virginia,Community water system,2500,,Pittsylvania,13,11,52
VA5019924,WOODHAVEN NURSING HOME,Region 3,Virginia,Community water system,75,,Bedford,11,29,17
VA4103150,BRIGHTWATERS,Region 3,Virginia,Transient non-community system,38,,Lancaster,6,6,14
VA1167885,WALLACE MANOR,Region 3,Virginia,Community water system,223,,Russell,10,35,18
VA1169725,"NICKELSVILLE, TOWN OF",Region 3,Virginia,Community water system,1000,,Scott,28,36,53
VA1169300,ECV/SCOTT CO PSA,Region 3,Virginia,Community water system,437,,Scott,7,9,21
VA1169650,MOCCASIN GAP_SCOTT CO PSA,Region 3,Virginia,Community water system,5412,,Scott,16,46,49
VA5141269,CANA ADULT HOME,Region 3,Virginia,Non-Transient non-community system,30,,Patrick,6,0,3
VA1121685,SELU CONSERVANCY,Region 3,Virginia,Transient non-community system,25,,Montgomery,6,44,19
VA5007230,JOURNEY COMMUNITY CENTER,Region 3,Virginia,Transient non-community system,100,,Amelia,5,14,10
VA2171400,LAMBERT`S MOBILE VILLA,Region 3,Virginia,Community water system,90,,Shenandoah,9,22,24
VA3810506,THE BEE AND THE BISCUIT,Region 3,Virginia,Transient non-community system,112,VIRGINIA BEACH,,5,7,7
VA4085200,DIANNE RIDGE,Region 3,Virginia,Community water system,59,,Hanover,8,3,17
VA4085398,HANOVER SUBURBAN WATER SYSTEM,Region 3,Virginia,Community water system,71000,,Hanover,41,1,53
VA4085750,SINCLAIR MANOR,Region 3,Virginia,Community water system,140,,Hanover,7,1,18
VA4085800,STRAWHORN SUBDIVISION,Region 3,Virginia,Community water system,150,,Hanover,7,8,16
VA4085335,HANOVER COURTHOUSE,Region 3,Virginia,Non-Transient non-community system,1068,,Hanover,14,0,17
VA4085630,OAK HILL ESTATES,Region 3,Virginia,Community water system,350,,Hanover,8,0,16
VA4085320,GEORGETOWN SUBDIVISION,Region 3,Virginia,Community water system,120,,Hanover,7,1,16
VA5011047,APPOMATTOX CHRISTIAN ACADEMY,Region 3,Virginia,Non-Transient non-community system,80,,Appomattox,5,2,3
VA2069647,ROCK HARBOR GOLF COURSE,Region 3,Virginia,Transient non-community system,65,,Frederick,5,0,6
VA6107041,BRIAR PATCH B&B,Region 3,Virginia,Transient non-community system,50,,Loudoun,11,8,13
VA3175292,DOLLAR GENERAL - CAPRON,Region 3,Virginia,Transient non-community system,120,,Southampton,4,0,3
VA6157400,"WASHINGTON, TOWN OF",Region 3,Virginia,Community water system,198,,Rappahannock,8,27,15
VA2023170,CAMP FINCASTLE,Region 3,Virginia,Transient non-community system,80,,Botetourt,5,2,6
VA2045252,PINE TOP RESTAURANT,Region 3,Virginia,Transient non-community system,50,,Craig,4,25,13
VA6107462,WDF MANSION,Region 3,Virginia,Transient non-community system,26,,Loudoun,7,14,11
VA6107460,MORVEN PARK INTER EQUEST CENTER,Region 3,Virginia,Transient non-community system,50,,Loudoun,7,4,9
VA6107461,WDF COMFORT STATION,Region 3,Virginia,Transient non-community system,25,,Loudoun,3,1,7
VA4193708,OUTDOOR WORLD HARBOR VIEW CAMPGROUND,Region 3,Virginia,Transient non-community system,100,,Westmoreland,7,6,12
VA3199655,P-461 RIFLE RANGE YORKTOWN NWS,Region 3,Virginia,Transient non-community system,98,,York,4,0,2
VA3199650,P-461 PISTOL RANGE YORKTOWN NWS,Region 3,Virginia,Transient non-community system,50,,York,4,0,2
VA3131550,SHORE MEMORIAL HOSPITAL,Region 3,Virginia,Non-Transient non-community system,400,,Northampton,11,8,19
VA4159235,FARNHAM MANOR,Region 3,Virginia,Community water system,77,,Richmond,15,35,19
VA2840500,"WINCHESTER, CITY OF",Region 3,Virginia,Community water system,28248,WINCHESTER,,12,18,42
VA5089800,SPENCER PENN CENTRE,Region 3,Virginia,Transient non-community system,40,,Henry,7,11,16
VA3181650,POOLES MHP,Region 3,Virginia,Community water system,112,,Surry,9,18,10
VA6107011,ALDIE ELEMENTARY SCHOOL,Region 3,Virginia,Non-Transient non-community system,106,,Loudoun,4,1,15
