PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
FL3425138,GRABOWSKI OFFICE COMPLEX/MIDWAY CENTER,Region 4,Florida,Transient non-community system,25,BELLEVIEW,Marion,2,1,7
FL4134370,EVERGLADES PK-HIDDEN LK,Region 4,Florida,Transient non-community system,25,HOMESTEAD,Miami-Dade,4,6,12
FL5440085,FLAMINGO,Region 4,Florida,Non-Transient non-community system,25,FLAMINGO,Monroe,4,11,24
FL3594239,THE LAZY GATOR BAR,Region 4,Florida,Transient non-community system,25,OVIEDO,Seminole,1,0,5
FL2550880,PELLICER CREEK CAMPGROUND,Region 4,Florida,Transient non-community system,25,ST. AUGUSTINE,St. Johns,4,3,10
FL1324248,SHADY GROVE PENTECOSTAL HOLINESS CHURCH,Region 4,Florida,Transient non-community system,80,GRAND RIDGE,Jackson,2,1,4
FL4505001,PREWITT TRACTOR SHED,Region 4,Florida,Transient non-community system,30,CLEWISTON,Palm Beach,2,10,14
FL6144904,"PALOMA PROPERTIES, INC.",Region 4,Florida,Non-Transient non-community system,400,ARCADIA,DeSoto,3,6,14
FL1304044,GULLY SPRINGS BAPTIST CHURCH,Region 4,Florida,Transient non-community system,25,BONIFAY,Holmes,2,2,6
FL1324226,EL BETHEL ASSEMBLY OF GOD,Region 4,Florida,Transient non-community system,130,GRAND RIDGE,Jackson,2,2,7
FL1330754,LAMONT WATER SYSTEM,Region 4,Florida,Community water system,242,LLOYD,Jefferson,2,5,10
FL1394002,CROW'S CORNER,Region 4,Florida,Transient non-community system,25,HOSFORD,Liberty,2,4,11
FL4134540,FOOD EXPRESS,Region 4,Florida,Transient non-community system,80,MIAMI,Miami-Dade,3,0,20
FL1460147,"NICEVILLE, CITY OF",Region 4,Florida,Community water system,20313,NICEVILLE,Okaloosa,18,9,30
FL6294924,THE WHITE OAK COTTAGE,Region 4,Florida,Transient non-community system,150,LITHIA,Hillsborough,2,1,27
