State,County,Males,Females,Under 6 Years,6 to 18 years,19 to 25 years,26 to 34 years,35 to 44 years,45 to 54 years,55 to 64 years,65 to 74 years,75 years and older,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,Hispanic or Latino (of any race),White alone (not hispanic or Latino),Under $25K,$25K to $49K,$50K to $74K,$75K to $99K,$100K and over,Employed,Unemployed,Not in labor force,Insured,Uninsured,CensusObjectID
North Carolina,Nash,47.6,52.4,6.69,16.8,8.8,10.58,11.43,13.41,14.26,11.16,6.88,51.58,40.35,0.54,0.92,0.03,4.27,2.32,7.12,49.39,16.91,24.75,22.41,11.5,23.51,41.15,3.19,14.13,89.47,10.53,1588
North Carolina,New Hanover,47.36,52.64,5.85,14.53,12.52,11.5,12.63,12.3,13.06,10.7,6.91,80.79,13.03,0.19,1.37,0.09,1.75,2.77,5.69,77.24,15.85,19.54,16.72,12.92,32.64,45.59,2.42,14.0,89.5,10.5,1602
North Carolina,Northampton,47.42,52.58,5.38,14.34,5.77,9.8,9.27,12.37,17.47,14.96,10.64,39.55,55.52,0.42,0.29,0.0,1.29,2.92,2.23,38.86,25.86,26.67,19.37,10.76,17.3,33.43,2.78,18.46,87.83,12.17,1606
North Carolina,Onslow,46.06,53.94,12.34,19.07,12.32,14.6,11.09,9.41,9.82,6.83,4.53,73.1,15.19,0.44,1.74,0.11,1.44,7.98,10.87,66.61,15.66,25.29,20.53,16.61,21.79,37.99,3.27,15.97,90.6,9.4,1625
North Carolina,Orange,47.51,52.49,5.42,16.87,17.2,10.54,11.4,12.56,12.01,8.89,5.11,75.35,11.03,0.5,7.94,0.0,1.61,3.57,8.48,69.47,11.08,13.95,14.03,11.71,41.34,45.72,1.97,16.02,93.33,6.67,1630
North Carolina,Pamlico,48.12,51.88,3.84,12.94,5.92,8.22,9.11,11.16,17.85,18.36,12.6,78.39,16.76,0.2,0.51,0.02,1.04,3.08,4.02,76.55,22.05,22.2,21.5,12.32,21.69,34.31,1.52,16.43,89.6,10.4,1703
North Carolina,Pasquotank,47.68,52.32,7.8,17.62,7.7,12.17,11.0,12.35,14.35,10.41,6.6,57.22,36.37,0.16,1.15,0.0,0.71,4.39,5.85,54.2,14.53,21.47,18.96,14.43,26.66,40.34,2.94,14.3,88.16,11.84,1714
North Carolina,Pender,49.26,50.74,7.12,17.1,6.71,9.26,12.96,13.95,15.12,11.15,6.63,77.73,13.86,0.24,0.53,0.12,4.95,2.56,7.35,75.56,13.75,19.42,18.79,15.75,32.17,41.12,2.86,14.02,91.02,8.98,1718
North Carolina,Perquimans,48.18,51.82,5.05,14.91,5.95,8.08,9.32,12.72,16.14,16.11,11.72,73.77,23.63,0.2,0.47,0.0,0.9,1.02,2.75,72.32,18.8,22.38,17.03,17.98,23.59,35.72,1.81,14.66,90.95,9.05,1724
North Carolina,Person,48.09,51.91,6.11,16.19,7.73,9.55,11.93,13.55,15.76,11.67,7.51,67.0,25.48,0.62,0.38,0.07,2.33,4.12,4.44,66.12,16.18,20.33,19.92,16.66,26.58,43.61,2.73,12.18,90.93,9.07,1729
North Carolina,Pitt,46.84,53.16,6.91,17.08,16.65,12.15,11.62,11.22,11.3,7.95,5.12,56.26,34.75,0.35,1.81,0.06,3.82,2.95,6.43,54.11,19.61,22.67,17.71,12.44,24.12,43.81,3.6,15.54,89.88,10.12,1733
North Carolina,Polk,47.19,52.81,4.37,13.38,6.3,6.78,9.43,12.47,16.81,16.27,14.19,90.97,4.53,0.37,0.75,0.02,1.47,1.89,6.01,86.94,12.18,26.3,21.36,14.11,25.81,37.98,1.44,12.37,89.45,10.55,1738
North Carolina,Randolph,49.26,50.74,6.73,17.36,7.73,10.7,11.64,14.43,14.06,10.49,6.85,84.12,6.09,0.31,1.24,0.07,5.06,3.12,11.75,78.59,17.02,25.95,21.41,15.03,20.44,41.92,1.9,14.75,86.94,13.06,1741
North Carolina,Richmond,47.71,52.29,7.01,17.23,9.42,9.61,11.45,13.53,13.9,10.82,7.03,61.06,31.44,2.65,0.91,0.12,1.35,2.47,6.71,57.09,26.72,25.24,18.51,12.67,16.67,39.38,3.64,14.9,89.64,10.36,1744
North Carolina,Robeson,47.94,52.06,8.05,18.98,9.88,11.34,11.66,12.4,12.69,9.51,5.49,26.94,23.71,40.6,0.59,0.03,5.95,2.18,8.91,24.49,28.33,26.58,17.54,11.35,14.66,34.77,2.74,20.46,85.77,14.23,1747
North Carolina,Rockingham,47.99,52.01,6.28,15.43,7.75,9.51,11.34,13.94,15.77,11.79,8.18,74.94,18.05,0.53,0.71,0.02,2.52,3.23,6.24,72.09,19.22,26.37,20.41,13.84,19.74,40.46,2.71,15.15,90.55,9.45,1751
North Carolina,Rowan,48.98,51.02,7.01,17.03,8.69,11.04,11.55,13.68,13.95,10.27,6.79,76.49,15.97,0.56,1.02,0.0,2.89,3.07,9.11,71.96,16.99,22.48,20.35,15.18,23.43,41.21,2.93,14.76,88.61,11.39,1754
North Carolina,Rutherford,48.23,51.77,6.21,15.83,7.37,9.58,10.99,13.86,15.02,12.84,8.3,85.82,8.96,0.37,0.52,0.03,1.44,2.85,4.57,83.04,21.38,26.79,21.07,13.47,16.9,36.56,2.3,17.96,87.06,12.94,1764
North Carolina,Sampson,48.8,51.2,8.42,17.14,9.12,9.8,11.77,12.92,13.09,10.47,7.26,60.84,25.3,2.09,0.59,0.0,7.88,3.31,20.13,50.74,20.89,27.83,21.11,10.84,18.69,39.47,2.86,14.37,84.48,15.52,1769
North Carolina,Scotland,47.92,52.08,8.24,17.5,9.19,10.39,11.5,11.74,13.84,10.78,6.82,43.41,38.41,12.13,0.75,0.0,2.14,3.16,3.16,42.99,29.1,25.8,16.08,12.34,14.9,34.19,4.41,18.06,88.36,11.64,1772
North Carolina,Stanly,49.43,50.57,7.38,15.72,8.61,11.31,11.14,13.51,13.77,11.25,7.32,83.65,11.15,0.51,1.75,0.04,0.76,2.14,4.37,80.89,13.86,22.6,20.12,16.01,26.18,43.41,2.23,12.69,88.83,11.17,1775
North Carolina,Stokes,48.52,51.48,5.02,15.31,6.99,9.67,11.06,15.21,16.72,11.7,8.32,92.96,3.79,0.52,0.39,0.0,0.99,1.36,3.28,90.93,15.06,24.25,21.64,20.81,18.08,42.67,2.1,14.88,89.46,10.54,1777
North Carolina,Surry,48.59,51.41,6.38,16.27,7.78,9.85,11.25,14.4,14.18,11.6,8.29,89.33,3.64,0.33,0.64,0.18,3.54,2.32,10.99,83.4,20.09,23.46,18.87,15.04,22.27,40.0,1.75,15.7,87.61,12.39,1780
North Carolina,Swain,48.55,51.45,6.14,18.19,8.79,10.15,11.22,13.32,13.85,11.0,7.35,64.45,0.52,30.54,0.46,0.05,0.5,3.49,6.1,60.8,21.44,24.1,21.86,12.89,18.87,38.41,2.27,16.65,77.7,22.3,1784
North Carolina,Transylvania,47.72,52.28,4.72,11.99,8.24,8.62,9.48,11.42,15.66,16.31,13.57,91.71,4.04,0.35,0.17,0.0,1.63,2.1,3.34,90.54,15.27,25.78,17.81,16.59,22.08,37.29,1.96,14.16,85.84,14.16,1786
North Carolina,Tyrrell,46.87,53.13,4.2,12.64,11.17,6.44,8.19,15.13,15.13,11.27,15.84,63.34,31.0,0.4,0.59,0.0,2.52,2.15,5.1,61.81,24.53,22.25,28.23,13.94,10.89,40.99,1.93,13.13,87.49,12.51,1794
North Carolina,Union,49.2,50.8,6.93,22.03,7.84,8.86,13.6,16.33,11.96,7.83,4.61,79.41,11.51,0.24,3.33,0.03,2.35,3.13,11.29,71.56,7.42,14.45,15.55,14.85,47.16,45.38,2.06,11.15,91.26,8.74,1798
North Carolina,Vance,46.49,53.51,7.16,18.0,8.63,10.73,10.67,13.19,13.73,10.92,6.96,41.71,49.18,1.13,0.85,0.0,3.38,3.75,8.05,38.97,23.78,26.05,19.32,11.47,18.77,38.64,3.07,15.25,90.02,9.98,1801
North Carolina,Wake,48.57,51.43,7.62,18.0,8.96,13.29,14.91,14.26,11.43,7.25,4.28,63.9,20.04,0.3,7.38,0.04,4.0,4.33,10.2,59.37,8.1,14.39,14.17,13.55,48.44,49.86,2.01,10.99,91.55,8.45,1805
North Carolina,Warren,47.29,52.71,5.71,16.3,6.52,8.61,10.45,10.56,15.92,15.21,10.72,39.25,49.77,5.83,0.52,0.16,1.73,2.74,3.87,38.15,29.17,23.73,17.35,9.61,19.69,34.54,2.92,14.61,89.86,10.14,1809
North Carolina,Washington,47.2,52.8,3.09,18.88,10.15,6.32,9.4,11.58,16.44,13.97,10.16,46.18,48.29,0.43,0.3,0.0,2.76,2.03,5.49,44.51,33.13,25.4,16.22,14.17,10.84,32.6,2.63,18.66,87.2,12.8,1811
North Carolina,Watauga,49.86,50.14,4.07,13.98,25.12,9.3,9.18,10.44,12.11,9.72,6.08,93.51,1.66,0.5,1.17,0.09,1.27,1.8,3.77,91.69,20.6,21.71,13.62,11.93,21.75,43.61,3.84,18.7,89.85,10.15,1813
North Carolina,Wayne,47.76,52.24,8.28,17.51,9.13,11.18,11.26,12.51,13.4,9.98,6.76,61.97,30.57,0.24,1.1,0.01,1.4,4.7,12.25,52.67,20.53,25.23,18.9,12.39,22.24,40.2,2.26,15.02,87.01,12.99,1814
North Carolina,Wilkes,49.19,50.81,5.98,15.69,7.02,10.25,11.01,13.81,14.98,12.42,8.84,90.56,3.68,0.19,0.6,0.32,1.71,2.93,6.66,87.26,19.94,26.29,21.7,13.76,18.11,39.84,2.01,15.22,88.52,11.48,1817
North Carolina,Wilson,47.05,52.95,6.59,18.1,8.39,10.85,11.51,12.81,14.0,10.81,6.92,49.9,39.74,0.48,0.64,0.0,6.1,3.14,10.55,46.62,21.65,25.52,17.71,12.9,21.45,39.43,3.81,14.33,88.13,11.87,1819
North Carolina,Yadkin,49.57,50.43,6.51,15.4,8.04,10.17,10.94,14.56,14.98,11.08,8.32,91.41,3.15,0.32,0.1,0.06,1.69,3.27,11.22,84.09,18.86,23.87,18.58,16.99,21.5,41.55,1.72,15.43,88.75,11.25,1821
North Carolina,Yancey,49.05,50.95,5.7,13.94,7.05,8.9,10.64,13.44,14.74,14.94,10.65,95.34,0.41,0.56,0.3,0.02,0.95,2.41,5.07,92.75,18.64,26.49,23.09,12.51,19.19,36.74,2.61,15.42,87.47,12.53,1823
North Dakota,Adams,51.77,48.23,6.94,18.99,4.76,7.57,10.83,12.51,14.78,12.87,10.74,95.33,1.63,0.14,2.36,0.0,0.0,0.54,1.72,93.61,16.55,20.94,17.41,7.75,36.99,41.3,0.0,9.16,91.89,8.11,1826
North Dakota,Barnes,49.12,50.88,6.12,15.23,9.54,9.88,11.32,11.54,14.95,12.37,9.05,91.01,2.42,1.88,0.77,0.05,0.12,3.77,2.17,89.63,11.91,18.08,19.24,17.32,30.1,48.41,0.89,7.93,95.43,4.57,1828
North Dakota,Benson,50.54,49.46,11.97,23.67,8.61,10.41,9.12,10.0,12.04,9.09,5.09,40.72,0.19,53.93,0.06,0.07,0.51,4.52,3.65,40.56,27.98,17.83,19.67,11.41,23.03,29.36,1.3,19.51,91.14,8.86,1831
North Dakota,Billings,53.39,46.61,9.14,15.12,3.84,7.22,19.19,7.56,16.82,12.19,8.92,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.92,8.24,25.62,15.91,37.92,42.78,1.92,9.93,96.73,3.27,1833
North Dakota,Bottineau,52.15,47.85,6.78,16.46,8.89,8.38,10.54,10.67,15.76,13.55,8.96,92.66,0.62,3.98,0.27,0.0,0.54,1.93,2.44,90.96,11.26,14.78,20.06,10.56,40.76,43.36,1.32,9.55,96.29,3.71,1836
North Dakota,Bowman,49.92,50.08,8.6,17.33,8.37,9.3,11.45,9.56,15.68,10.85,8.87,97.06,0.0,0.86,0.0,0.13,0.99,0.96,5.49,93.45,7.58,14.92,19.09,19.52,38.47,44.66,1.92,7.77,93.42,6.58,1838
North Dakota,Burke,52.66,47.34,7.66,18.74,3.27,11.96,10.75,11.45,16.36,11.64,8.18,93.41,0.75,1.07,1.54,0.0,0.37,2.85,0.7,93.13,7.71,12.71,15.89,17.1,46.36,44.35,1.12,8.32,95.84,4.16,1841
North Dakota,Burleigh,49.47,50.53,8.19,16.76,9.47,12.71,12.89,11.09,13.01,9.13,6.76,88.92,2.27,4.06,0.79,0.08,0.43,3.44,2.62,87.64,8.32,13.34,16.45,15.7,44.63,49.55,1.16,8.45,94.8,5.2,1844
North Dakota,Cass,50.33,49.67,8.46,15.74,14.73,15.31,13.14,10.34,10.52,6.97,4.79,86.02,6.09,0.87,3.27,0.03,0.58,3.13,2.78,84.55,10.76,15.14,18.09,15.53,38.32,54.68,1.63,7.73,94.31,5.69,1848
North Dakota,Cavalier,52.75,47.25,6.58,15.13,8.85,7.51,9.04,10.6,16.47,13.96,11.85,93.85,0.0,1.37,0.0,0.0,3.47,1.31,2.43,93.85,14.45,19.12,16.09,14.72,35.62,44.63,0.76,7.07,92.68,7.32,1849
North Dakota,Dickey,50.71,49.29,6.58,19.51,10.04,7.26,10.55,12.57,14.46,9.91,9.13,95.46,0.7,1.72,0.0,0.0,0.49,1.63,3.46,92.72,11.61,13.12,17.55,17.87,38.0,47.36,1.42,6.09,93.95,6.05,2004
North Dakota,Divide,50.14,49.86,7.68,15.86,5.09,9.32,12.05,11.27,15.86,13.27,9.59,93.82,2.59,1.14,0.0,0.0,0.0,2.45,5.05,90.32,11.73,17.27,15.14,15.36,39.73,40.5,2.09,11.0,89.68,10.32,2007
North Dakota,Dunn,54.04,45.96,7.81,18.03,6.04,12.5,10.71,11.87,16.8,9.29,6.95,84.2,1.67,8.76,1.18,0.33,1.28,2.58,3.86,82.37,8.39,15.45,13.57,9.32,52.0,43.73,0.72,13.48,80.95,19.05,2013
North Dakota,Eddy,50.87,49.13,9.42,13.63,6.86,12.72,10.38,12.26,12.67,11.8,10.25,88.33,0.0,5.49,0.0,0.09,1.05,5.03,2.1,87.6,14.55,21.77,17.61,15.37,29.64,46.25,0.69,7.96,94.46,5.54,2017
North Dakota,Emmons,50.37,49.63,7.7,13.03,5.89,9.51,9.26,10.26,15.37,15.34,13.65,97.48,0.0,0.34,1.12,0.0,0.19,0.87,0.81,97.07,15.4,20.39,16.05,19.89,28.18,39.46,0.9,9.91,94.79,5.21,2021
North Dakota,Foster,50.41,49.59,7.47,16.05,7.31,9.13,12.73,10.56,16.18,11.14,9.44,95.34,0.57,1.4,0.06,0.45,0.0,2.17,0.54,94.93,11.49,17.07,20.13,13.4,37.62,49.46,0.1,6.35,95.79,4.21,2026
North Dakota,Golden Valley,49.11,50.89,8.99,10.32,4.21,11.24,8.13,13.95,19.48,12.97,10.72,91.87,0.0,1.67,0.0,0.0,0.0,6.46,3.75,88.7,7.95,18.5,20.69,18.5,31.82,47.09,1.79,8.13,94.01,5.99,2036
North Dakota,Grand Forks,51.43,48.57,8.16,15.4,19.11,14.5,10.05,9.23,11.1,7.46,5.0,85.63,3.43,2.69,2.86,0.59,1.57,3.23,4.25,83.7,15.53,18.82,15.02,14.12,32.14,51.67,1.88,10.44,94.23,5.77,2043
North Dakota,Grant,50.88,49.12,8.47,15.12,4.72,9.7,9.44,9.83,15.43,14.42,12.87,95.33,0.0,1.19,1.63,0.04,0.0,1.81,0.62,94.97,14.81,22.53,20.59,16.4,25.66,39.07,0.44,9.61,93.74,6.26,2051
North Dakota,Griggs,49.75,50.25,7.71,13.47,6.99,7.48,7.84,9.51,17.8,18.88,10.32,96.8,0.0,0.5,0.0,0.0,0.0,2.7,1.62,96.8,12.12,18.12,24.02,16.4,29.34,42.14,0.18,7.3,96.17,3.83,2056
North Dakota,Hettinger,48.39,51.61,7.12,13.86,5.62,9.91,10.51,9.91,17.8,14.07,11.2,93.82,0.0,0.47,0.0,0.04,1.89,3.78,2.96,93.05,14.11,16.95,25.1,12.01,31.83,43.63,1.29,8.84,90.05,9.95,2063
North Dakota,Kidder,54.63,45.37,7.75,15.95,6.45,8.0,8.16,11.24,20.33,10.63,11.49,95.54,0.57,1.5,0.24,0.0,1.46,0.69,4.83,92.17,13.96,24.59,28.69,8.04,24.72,40.26,0.45,13.47,87.05,12.95,2068
North Dakota,LaMoure,51.55,48.45,7.06,17.26,5.88,8.69,9.51,10.5,16.37,12.42,12.3,96.0,0.7,0.29,0.1,0.0,0.41,2.5,2.14,95.59,13.94,17.17,18.35,19.82,30.72,41.34,0.41,9.2,95.67,4.33,2074
North Dakota,Logan,52.75,47.25,8.02,12.28,8.98,7.01,8.5,10.6,17.96,13.59,13.05,97.13,0.0,0.12,0.06,0.0,0.72,1.98,1.08,96.71,11.5,22.93,24.91,14.91,25.39,46.23,0.3,6.53,97.84,2.16,2078
North Dakota,McHenry,51.12,48.88,7.46,17.12,5.28,10.27,11.82,13.06,14.91,10.97,9.12,97.19,0.47,0.96,0.35,0.0,0.12,0.91,2.13,95.31,12.64,14.84,21.29,17.66,33.37,44.4,1.97,8.96,96.95,3.05,2082
North Dakota,McIntosh,51.13,48.87,6.13,12.06,5.48,11.32,8.03,10.83,17.46,12.6,16.1,95.47,0.41,0.7,0.66,0.0,2.18,0.58,3.01,94.65,17.37,20.67,20.38,17.91,23.67,48.21,0.12,4.78,93.12,6.88,2090
North Dakota,McKenzie,54.79,45.21,11.14,22.42,9.15,15.47,11.12,11.7,10.94,5.07,2.99,82.37,1.55,9.96,0.66,0.0,1.94,3.52,9.18,76.93,9.21,15.74,13.31,12.94,47.84,47.05,1.63,9.71,84.26,15.74,2097
North Dakota,McLean,51.79,48.21,7.47,15.55,5.16,10.08,10.67,11.52,16.69,13.93,8.92,89.66,0.35,6.47,0.13,0.22,0.67,2.5,2.58,88.71,8.31,16.89,16.09,19.68,38.61,42.8,0.73,10.59,95.77,4.23,2103
North Dakota,Mercer,51.14,48.86,7.85,16.04,5.62,10.18,10.94,13.23,18.01,10.78,7.36,92.16,0.68,3.58,0.32,0.0,3.01,0.26,2.77,91.2,10.73,14.97,12.54,17.17,44.43,44.62,0.66,12.7,86.46,13.54,2107
North Dakota,Morton,51.14,48.86,7.37,16.25,8.51,13.64,13.06,12.1,13.72,8.98,6.37,91.09,1.18,3.53,0.7,0.14,1.57,1.79,3.79,89.4,8.22,17.96,15.12,18.73,39.71,53.17,1.05,6.81,95.18,4.82,2114
North Dakota,Mountrail,53.79,46.21,10.19,19.65,7.73,15.3,12.98,10.81,12.18,6.93,4.22,63.58,1.47,29.08,0.52,0.2,2.54,2.61,8.27,59.77,8.96,20.66,14.27,13.15,42.47,44.0,1.48,13.53,83.25,16.75,2119
North Dakota,Nelson,51.2,48.8,6.49,12.52,4.95,11.88,9.47,9.97,18.62,14.42,11.66,92.68,0.11,0.0,0.57,0.0,3.05,3.59,3.88,92.0,19.7,17.65,21.1,16.68,24.87,44.74,0.18,9.97,94.12,5.88,2122
North Dakota,Oliver,52.09,47.91,8.93,17.45,3.83,7.65,10.97,10.51,15.82,15.87,8.98,91.22,0.0,1.43,0.26,0.61,0.0,6.48,3.72,91.22,17.3,12.24,14.18,13.06,43.21,38.06,1.12,9.59,92.81,7.19,2127
North Dakota,Pembina,51.2,48.8,7.22,14.82,5.33,9.84,10.96,11.84,17.69,12.36,9.93,94.62,0.41,2.12,0.5,0.0,0.03,2.33,3.45,91.63,11.64,17.57,19.32,16.12,34.73,44.55,1.91,9.21,92.22,7.78,2131
North Dakota,Pierce,48.12,51.88,7.51,15.82,5.54,10.2,10.23,12.59,14.74,11.33,12.05,94.72,0.18,2.67,1.15,0.0,0.0,1.28,0.74,93.98,19.87,11.36,19.87,16.89,32.02,44.63,0.38,8.28,97.05,2.95,2136
North Dakota,Ramsey,50.22,49.78,8.25,17.92,7.68,10.6,10.28,11.5,14.77,10.97,8.03,83.6,0.42,9.56,1.54,0.0,0.32,4.57,2.61,83.29,12.77,19.69,19.13,15.19,31.97,46.81,0.28,7.73,90.03,9.97,2141
North Dakota,Ransom,51.81,48.19,5.85,16.74,7.71,8.98,12.08,14.39,15.19,10.59,8.48,93.99,0.23,0.45,3.07,0.0,1.31,0.94,1.55,93.7,12.37,18.18,20.43,19.32,29.69,47.09,1.7,9.55,95.65,4.35,2147
North Dakota,Renville,50.88,49.12,9.56,16.79,7.83,12.53,9.86,10.16,16.1,10.07,7.1,95.78,0.3,0.04,0.26,0.0,0.65,2.97,5.73,91.65,6.03,19.93,21.05,12.01,40.98,44.25,0.69,11.54,94.58,5.42,2150
North Dakota,Richland,51.64,48.36,6.89,17.78,12.19,9.96,10.72,10.27,14.73,9.29,8.16,92.22,0.52,1.65,0.47,0.0,1.55,3.58,3.3,90.53,13.32,16.72,16.45,17.71,29.17,46.77,1.31,9.8,95.61,4.39,2156
North Dakota,Rolette,49.23,50.77,9.99,26.44,8.2,9.83,11.28,10.97,11.93,7.24,4.12,17.93,0.61,77.11,0.08,0.0,0.55,3.72,2.29,17.66,23.6,24.66,15.88,13.25,22.28,33.02,2.21,16.98,74.22,25.78,2161
North Dakota,Sargent,53.65,46.35,6.68,13.59,7.46,10.38,11.94,12.35,15.43,13.39,8.78,93.42,3.13,0.52,0.1,0.0,0.47,2.36,3.21,91.25,7.09,19.03,21.83,18.02,34.02,48.47,0.78,8.31,96.87,3.13,2164
North Dakota,Sheridan,50.35,49.65,5.59,11.02,4.27,10.63,5.9,14.27,16.6,13.27,18.46,97.98,0.0,2.02,0.0,0.0,0.0,0.0,0.0,97.98,11.56,21.1,29.09,15.36,22.89,36.62,0.7,14.35,91.93,8.07,2169
North Dakota,Sioux,50.17,49.83,11.24,25.67,10.03,12.03,10.1,12.24,10.15,5.67,2.86,12.4,0.09,83.41,0.0,0.0,1.81,2.28,4.95,11.64,27.11,26.23,17.47,10.27,18.47,27.55,5.95,21.07,67.04,32.96,2175
North Dakota,Slope,50.89,49.11,5.33,18.15,4.06,6.85,13.32,7.49,18.02,13.45,13.32,95.56,2.41,0.89,0.0,0.0,0.0,1.14,0.13,95.56,10.79,18.53,15.1,20.69,34.9,38.45,1.02,10.28,99.49,0.51,2180
North Dakota,Stark,51.82,48.18,10.89,17.08,9.48,14.19,12.7,11.58,11.55,6.76,5.78,89.86,2.67,1.67,1.31,0.26,2.09,2.14,5.51,86.96,11.59,10.93,18.37,13.57,43.93,46.77,1.44,11.28,90.75,9.25,2182
North Dakota,Steele,51.73,48.27,5.39,17.01,8.64,6.44,11.23,12.82,16.62,10.73,11.12,96.09,0.5,0.0,0.0,0.0,0.55,2.86,2.64,95.87,11.5,15.41,16.35,12.55,44.19,44.8,0.11,10.84,95.93,4.07,2186
North Dakota,Stutsman,50.0,50.0,7.38,14.95,9.95,11.7,11.06,11.21,15.3,10.6,7.84,93.49,1.41,1.22,0.53,0.02,0.57,2.76,2.51,92.43,14.66,17.95,17.85,17.79,27.71,46.84,2.16,10.23,91.73,8.27,2199
North Dakota,Towner,56.62,43.38,5.74,15.83,7.69,8.24,10.79,9.17,18.61,13.38,10.56,91.02,0.46,7.5,0.19,0.0,0.0,0.83,3.66,87.36,11.06,29.35,15.46,17.59,26.53,43.33,0.69,10.46,91.81,8.19,2205
North Dakota,Traill,50.25,49.75,7.74,17.39,8.53,9.79,11.3,12.62,14.38,10.1,8.15,92.61,1.14,1.09,0.32,0.04,1.98,2.81,3.7,91.22,8.19,15.87,17.99,17.54,37.81,45.71,1.09,9.82,94.47,5.53,2217
North Dakota,Walsh,51.57,48.43,8.28,15.94,6.92,10.68,9.52,12.54,15.96,10.88,9.28,92.93,0.3,2.39,0.79,0.0,0.73,2.86,11.69,84.0,11.99,20.31,18.69,16.81,30.01,45.59,0.93,9.11,94.77,5.23,2225
North Dakota,Ward,50.25,49.75,9.33,17.45,11.59,15.14,12.1,10.19,11.18,7.3,5.72,86.16,4.26,1.9,1.44,0.27,1.55,4.43,5.98,83.03,9.98,13.66,18.42,17.83,38.82,49.78,1.69,8.73,94.1,5.9,2233
North Dakota,Wells,48.07,51.93,7.29,13.73,5.23,8.8,9.06,10.86,19.15,13.52,12.36,98.89,0.0,0.05,0.16,0.0,0.58,0.32,2.43,97.23,13.63,17.91,21.76,19.76,26.33,43.05,1.74,8.29,97.09,2.91,2237
North Dakota,Williams,54.21,45.79,11.89,18.32,8.83,17.94,13.4,10.05,10.58,5.36,3.64,81.24,4.47,2.62,1.22,0.13,4.81,5.52,8.55,78.07,7.14,12.38,14.9,16.91,47.98,49.58,1.73,9.49,86.83,13.17,2244
Nebraska,Adams,49.8,50.2,7.78,18.7,10.08,10.6,10.77,11.2,13.37,9.77,7.72,91.81,0.54,0.26,1.32,0.01,3.25,2.81,10.87,85.29,13.95,18.23,17.98,16.93,28.65,45.52,1.03,9.47,93.89,6.11,1303
Nebraska,Antelope,49.93,50.07,7.53,17.44,7.33,8.29,10.01,10.49,15.79,12.03,11.09,96.53,1.14,0.0,0.27,0.02,0.88,1.17,3.44,94.93,10.4,26.25,27.98,15.58,19.79,43.5,0.88,7.53,93.15,6.85,1305
Nebraska,Arthur,46.7,53.3,7.29,19.59,3.42,7.52,7.06,12.3,11.85,9.79,21.18,96.13,0.0,0.23,0.0,0.0,0.23,3.42,1.59,95.22,16.4,22.32,20.73,11.39,29.16,35.31,0.23,6.61,88.61,11.39,1307
Nebraska,Banner,49.61,50.39,12.87,13.8,1.86,6.51,11.63,8.37,17.98,20.31,6.67,96.28,0.0,0.0,0.93,0.0,1.4,1.4,6.67,91.01,8.68,27.29,16.28,12.71,35.04,38.14,0.0,8.22,95.97,4.03,1308
Nebraska,Blaine,52.68,47.32,3.43,15.42,0.64,4.93,8.78,10.92,24.41,14.35,17.13,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,12.63,23.34,33.4,22.06,8.57,47.32,0.0,2.36,88.22,11.78,1309
Nebraska,Boone,49.83,50.17,8.51,16.11,7.48,9.1,9.88,11.42,16.03,10.87,10.6,98.19,0.14,0.06,0.39,0.0,0.0,1.23,2.28,96.32,9.31,22.38,21.92,19.03,27.12,46.95,0.74,6.21,94.49,5.51,1310
Nebraska,Box Butte,50.97,49.03,7.34,19.17,6.61,11.72,11.88,9.75,16.29,10.51,6.74,91.64,3.53,1.48,0.82,0.0,1.49,1.04,12.87,81.16,12.47,17.07,16.53,22.41,31.16,43.58,2.32,10.34,92.76,7.24,1315
Nebraska,Boyd,49.51,50.49,3.56,14.46,5.56,5.07,11.27,8.04,20.06,19.31,12.68,95.42,0.22,0.7,0.22,0.0,1.08,2.37,3.07,94.66,16.83,20.12,17.75,22.38,22.92,38.73,0.76,10.52,91.48,8.52,1317
Nebraska,Brown,47.98,52.02,7.44,13.62,6.49,9.06,10.28,10.78,15.65,14.43,12.25,96.91,0.0,0.18,0.39,0.0,0.0,2.53,2.53,94.38,17.09,31.41,22.11,14.11,15.27,43.21,0.39,8.67,90.66,9.34,1319
Nebraska,Buffalo,49.8,50.2,7.86,18.44,13.55,11.79,12.31,10.44,11.46,8.33,5.82,91.05,0.77,0.16,1.34,0.01,4.1,2.56,9.19,86.9,12.03,17.54,18.31,16.25,32.61,50.47,1.31,7.76,92.15,7.85,1321
Nebraska,Burt,48.99,51.01,6.53,17.07,5.91,9.04,11.12,11.85,15.31,12.12,11.04,93.51,0.22,2.59,0.33,0.2,0.89,2.26,3.18,92.7,13.18,21.91,18.74,21.63,24.29,40.06,1.9,11.27,87.87,12.13,1323
Nebraska,Butler,49.81,50.19,8.05,16.97,7.46,9.11,11.57,11.76,15.3,11.14,8.63,96.35,0.0,0.68,0.19,0.0,0.74,2.04,3.76,94.02,12.17,18.59,16.98,18.77,33.37,45.74,0.8,8.66,95.32,4.68,1325
