STATE,COUNTY,POPUNI,PRED0_E,PRED0_M,PRED0_PE,PRED0_PM,PRED12_E,PRED12_M,PRED12_PE,PRED12_PM,PRED3_E,PRED3_M,PRED3_PE,PRED3_PM,FID
North Carolina,Iredell,191620,77353,15615.3,40.37,8.15,82555,15881,43.08,8.29,31712,12318.5,16.55,6.43,1525
North Carolina,Jackson,39537,8950,3201.5,22.64,8.1,20195,3483.7,51.08,8.81,10392,3028.8,26.28,7.66,1528
North Carolina,Johnston,226059,81126,21416.9,35.89,9.47,101747,22026.9,45.01,9.74,43186,17138.7,19.1,7.58,1530
North Carolina,Jones,9233,2029,803.7,21.98,8.7,4207,885.6,45.56,9.59,2997,808.2,32.46,8.75,1536
North Carolina,Lee,63761,18741,5519.2,29.39,8.66,28404,5842,44.55,9.16,16616,4889.2,26.06,7.67,1540
North Carolina,Lenoir,54513,12860,4581.2,23.59,8.4,24683,5067.3,45.28,9.3,16970,4586.3,31.13,8.41,1542
North Carolina,Lincoln,89500,33215,7464.8,37.11,8.34,40383,7698,45.12,8.6,15902,6169.6,17.77,6.89,1545
North Carolina,McDowell,43902,13497,3684.3,30.74,8.39,19903,3931.1,45.34,8.95,10502,3369.3,23.92,7.67,1554
North Carolina,Macon,37552,10099,3212.4,26.89,8.55,17411,3535.4,46.37,9.41,10042,3135.5,26.74,8.35,1556
North Carolina,Madison,20836,7296,1811.3,35.02,8.69,8474,1925.3,40.67,9.24,5066,1655.6,24.31,7.95,1560
North Carolina,Martin,21744,5707,1835.7,26.25,8.44,9019,2061.5,41.48,9.48,7018,1906.2,32.28,8.77,1563
North Carolina,Mecklenburg,1111596,447809,97904,40.29,8.81,471018,101146.7,42.37,9.1,192769,79264.5,17.34,7.13,1565
North Carolina,Mitchell,14913,4083,1325.2,27.38,8.89,6892,1426.9,46.21,9.57,3938,1243.9,26.41,8.34,1568
North Carolina,Montgomery,25138,6118,2153,24.34,8.56,12491,2391.1,49.69,9.51,6529,2138.7,25.97,8.51,1573
North Carolina,Moore,102756,36470,8906.1,35.49,8.67,44687,9510.7,43.49,9.26,21599,8126.3,21.02,7.91,1584
North Carolina,Nash,93757,28952,7789.4,30.88,8.31,42002,8355.4,44.8,8.91,22803,7254.4,24.32,7.74,1588
North Carolina,New Hanover,223223,90088,20563.8,40.36,9.21,95156,20817.9,42.63,9.33,37979,16025.6,17.01,7.18,1602
North Carolina,Northampton,16969,3434,1441.9,20.24,8.5,6616,1674.7,38.99,9.87,6919,1608.4,40.77,9.48,1606
North Carolina,Onslow,205883,65307,17785.6,31.72,8.64,105111,18409.6,51.05,8.94,35465,14470.6,17.23,7.03,1625
North Carolina,Orange,139160,56438,12405.7,40.56,8.91,58206,12699.4,41.83,9.13,24516,9946.2,17.62,7.15,1630
North Carolina,Pamlico,11784,3414,958.5,28.97,8.13,5092,1072.4,43.21,9.1,3278,980.7,27.82,8.32,1703
North Carolina,Pasquotank,39062,12542,3392.4,32.11,8.68,16955,3664,43.41,9.38,9565,3212.1,24.49,8.22,1714
North Carolina,Pender,62240,21040,5521.8,33.8,8.87,28863,5798.5,46.37,9.32,12337,4830.3,19.82,7.76,1718
North Carolina,Perquimans,13121,2756,1136.3,21,8.66,6774,1258.9,51.63,9.59,3591,1143,27.37,8.71,1724
North Carolina,Person,39076,12707,3114.2,32.52,7.97,14770,3383.3,37.8,8.66,11599,2995.1,29.68,7.66,1729
North Carolina,Pitt,167218,56412,15025.9,33.74,8.99,72722,15760.7,43.49,9.43,38084,12988.6,22.78,7.77,1733
North Carolina,Polk,19651,5461,1679.7,27.79,8.55,8480,1862.1,43.15,9.48,5710,1672.7,29.06,8.51,1738
North Carolina,Randolph,144748,48276,12026.3,33.35,8.31,64395,12572.8,44.49,8.69,32077,10296.4,22.16,7.11,1741
North Carolina,Richmond,42246,10992,3580,26.02,8.47,17332,3919.9,41.03,9.28,13922,3480.5,32.95,8.24,1744
North Carolina,Robeson,113593,24305,8062.2,21.4,7.1,52946,9244.8,46.61,8.14,36342,8363.7,31.99,7.36,1747
North Carolina,Rockingham,91134,24362,7551.7,26.73,8.29,41426,8128.5,45.46,8.92,25346,7107.2,27.81,7.8,1751
North Carolina,Rowan,145402,50567,12182.1,34.78,8.38,61638,12568.6,42.39,8.64,33197,10119.1,22.83,6.96,1754
North Carolina,Rutherford,64264,19867,5503.1,30.91,8.56,24876,5911,38.71,9.2,19521,5135.6,30.38,7.99,1764
North Carolina,Sampson,58664,16305,4852,27.79,8.27,26363,5384.4,44.94,9.18,15996,4779.8,27.27,8.15,1769
North Carolina,Scotland,32056,7417,2280,23.14,7.11,14508,2573.9,45.26,8.03,10131,2358.3,31.6,7.36,1772
North Carolina,Stanly,62226,18612,4939.1,29.91,7.94,27980,5215.7,44.97,8.38,15634,4399.7,25.12,7.07,1775
North Carolina,Stokes,44500,13477,3964,30.29,8.91,20873,4214,46.91,9.47,10150,3621.5,22.81,8.14,1777
North Carolina,Surry,71034,22544,5685.7,31.74,8,30893,6123.2,43.49,8.62,17597,5283.4,24.77,7.44,1780
North Carolina,Swain,14116,3219,1278,22.8,9.05,6674,1426.2,47.28,10.1,4223,1264.3,29.92,8.96,1784
North Carolina,Transylvania,32615,8300,2855.9,25.45,8.76,15656,3166.4,48,9.71,8659,2838.3,26.55,8.7,1786
North Carolina,Tyrrell,2955,797,346.6,26.97,11.73,1025,386.3,34.69,13.07,1133,353.7,38.34,11.97,1794
North Carolina,Union,241732,107789,19096.2,44.59,7.9,99352,19375.1,41.1,8.02,34591,14669.6,14.31,6.07,1798
North Carolina,Vance,42106,10674,3690.8,25.35,8.77,19450,4077.8,46.19,9.68,11982,3674.4,28.46,8.73,1801
North Carolina,Wake,1133548,512593,99509.5,45.22,8.78,447541,101724.1,39.48,8.97,173414,77985.8,15.3,6.88,1805
North Carolina,Warren,18168,4394,1442.6,24.19,7.94,7739,1679.2,42.6,9.24,6035,1600.5,33.22,8.81,1809
North Carolina,Washington,10888,2350,998.8,21.58,9.17,4604,1154.1,42.29,10.6,3934,1096.5,36.13,10.07,1811
North Carolina,Watauga,49053,14368,4323.2,29.29,8.81,24082,4535.1,49.09,9.25,10603,3754.9,21.62,7.65,1813
North Carolina,Wayne,115628,36963,9491.5,31.97,8.21,49216,10259.3,42.56,8.87,29449,8870.1,25.47,7.67,1814
North Carolina,Wilkes,65449,19687,5470.2,30.08,8.36,27834,5868.4,42.53,8.97,17928,5070,27.39,7.75,1817
North Carolina,Wilson,77764,22398,6816.9,28.8,8.77,35119,7281.3,45.16,9.36,20247,6208,26.04,7.98,1819
North Carolina,Yadkin,37163,13056,2936.5,35.13,7.9,15729,3152.3,42.32,8.48,8378,2711.6,22.54,7.3,1821
North Carolina,Yancey,18726,5253,1561.4,28.05,8.34,7435,1690.4,39.7,9.03,6038,1480.2,32.24,7.9,1823
North Dakota,Adams,2167,951,245.5,43.89,11.33,817,254.2,37.7,11.73,399,223.4,18.41,10.31,1826
North Dakota,Barnes,10492,4172,933.7,39.76,8.9,4167,952.2,39.72,9.08,2153,803.6,20.52,7.66,1828
North Dakota,Benson,5808,1393,437.5,23.98,7.53,2415,504,41.58,8.68,2000,475,34.44,8.18,1831
North Dakota,Billings,955,353,112.9,36.96,11.82,490,115.3,51.31,12.07,112,95.3,11.73,9.98,1833
North Dakota,Bottineau,6229,2382,540.3,38.24,8.67,2403,555.8,38.58,8.92,1444,472.6,23.18,7.59,1836
North Dakota,Bowman,2903,1258,293.9,43.33,10.12,1185,300.1,40.82,10.34,460,252.7,15.85,8.7,1838
North Dakota,Burke,2158,1008,223,46.71,10.33,885,225.9,41.01,10.47,265,183.2,12.28,8.49,1841
North Dakota,Burleigh,96056,43224,8183.3,45,8.52,36116,8153.9,37.6,8.49,16716,6399.2,17.4,6.66,1844
North Dakota,Cass,183168,84360,17838,46.06,9.74,70188,17594.2,38.32,9.61,28620,12924.5,15.63,7.06,1848
North Dakota,Cavalier,3662,1440,363.7,39.32,9.93,1496,373.3,40.85,10.19,726,317.4,19.83,8.67,1849
North Dakota,Dickey,4847,2149,469.1,44.34,9.68,1779,473.6,36.7,9.77,919,385.9,18.96,7.96,2004
North Dakota,Divide,2188,941,277.2,43.01,12.67,792,283.8,36.2,12.97,455,241.6,20.8,11.04,2007
North Dakota,Dunn,4035,1148,393,28.45,9.74,1737,399.2,43.05,9.89,1150,336.8,28.5,8.35,2013
North Dakota,Eddy,2337,620,242.1,26.53,10.36,981,246.3,41.98,10.54,736,209.4,31.49,8.96,2017
North Dakota,Emmons,3271,1295,305,39.59,9.32,1216,313,37.18,9.57,760,268.6,23.23,8.21,2021
North Dakota,Foster,3364,1684,362.2,50.06,10.77,1139,366.2,33.86,10.89,541,303,16.08,9.01,2026
North Dakota,Golden Valley,1718,601,195.8,34.98,11.4,724,200.8,42.14,11.69,393,167.1,22.88,9.73,2036
North Dakota,Grand Forks,70467,29413,6434.9,41.74,9.13,28182,6382.7,39.99,9.06,12872,4933.7,18.27,7,2043
North Dakota,Grant,2323,897,219.7,38.61,9.46,870,228.3,37.45,9.83,556,200.3,23.93,8.62,2051
North Dakota,Griggs,2281,1124,261.5,49.28,11.46,595,270.5,26.09,11.86,562,239.6,24.64,10.5,2056
North Dakota,Hettinger,2345,804,246.1,34.29,10.49,880,250.4,37.53,10.68,661,211.1,28.19,9,2063
North Dakota,Kidder,2369,1134,243.3,47.87,10.27,736,250.4,31.07,10.57,499,211.2,21.06,8.92,2068
North Dakota,LaMoure,4066,1659,351.2,40.8,8.64,1729,358,42.52,8.8,678,299.9,16.67,7.38,2074
North Dakota,Logan,1883,576,200,30.59,10.62,614,204.4,32.61,10.86,693,175.4,36.8,9.31,2078
North Dakota,McHenry,5249,1618,437.9,30.82,8.34,2477,441.5,47.19,8.41,1154,357.9,21.99,6.82,2082
North Dakota,McIntosh,2513,781,239.2,31.08,9.52,1110,246.7,44.17,9.82,622,217.3,24.75,8.65,2090
North Dakota,McKenzie,13817,4666,1443.5,33.77,10.45,6084,1462.3,44.03,10.58,3067,1142.4,22.2,8.27,2097
North Dakota,McLean,9787,2704,779.7,27.63,7.97,5024,803.6,51.33,8.21,2059,690.1,21.04,7.05,2103
North Dakota,Mercer,8317,2907,749.7,34.95,9.01,3682,758.8,44.27,9.12,1728,626,20.78,7.53,2107
North Dakota,Morton,33550,15291,3368.9,45.58,10.04,12488,3312.3,37.22,9.87,5771,2534.5,17.2,7.55,2114
North Dakota,Mountrail,9576,3651,892.9,38.13,9.32,4054,939.6,42.34,9.81,1871,800.6,19.54,8.36,2119
North Dakota,Nelson,3054,1428,286.7,46.76,9.39,1063,293,34.81,9.59,563,255.6,18.43,8.37,2122
North Dakota,Oliver,1873,852,212.7,45.49,11.36,751,216.5,40.1,11.56,270,178,14.42,9.5,2127
North Dakota,Pembina,6760,2364,570.6,34.97,8.44,3005,584.6,44.45,8.65,1391,496.1,20.58,7.34,2131
North Dakota,Pierce,3822,1277,404.5,33.41,10.58,1775,413.7,46.44,10.82,770,351.2,20.15,9.19,2136
North Dakota,Ramsey,11340,4454,1066.8,39.28,9.41,4470,1104,39.42,9.74,2416,962.5,21.31,8.49,2141
North Dakota,Ransom,5675,2441,530.8,43.01,9.35,2011,534.6,35.44,9.42,1223,449.2,21.55,7.92,2147
North Dakota,Renville,2266,1030,222.3,45.45,9.81,843,223.6,37.2,9.87,393,183.5,17.34,8.1,2150
North Dakota,Richland,15841,6186,1349.5,39.05,8.52,6323,1365.4,39.92,8.62,3332,1114.4,21.03,7.03,2156
North Dakota,Rolette,12030,2107,925.3,17.51,7.69,5357,1173.1,44.53,9.75,4566,1173,37.96,9.75,2161
North Dakota,Sargent,3829,1576,329.3,41.16,8.6,1355,334.4,35.39,8.73,898,277.6,23.45,7.25,2164
North Dakota,Sheridan,1268,538,127.7,42.43,10.07,488,134.7,38.49,10.62,242,118.8,19.09,9.37,2169
North Dakota,Sioux,3718,597,272.5,16.06,7.33,1020,342.2,27.43,9.2,2101,340.8,56.51,9.17,2175
North Dakota,Slope,690,272,89.6,39.42,12.99,277,92.2,40.14,13.36,141,77.7,20.43,11.26,2180
North Dakota,Stark,32966,14175,3249.6,43,9.86,13533,3215.7,41.05,9.75,5258,2459.9,15.95,7.46,2182
North Dakota,Steele,1810,574,191.7,31.71,10.59,820,196.4,45.3,10.85,416,163.9,22.98,9.06,2186
North Dakota,Stutsman,20427,8779,1900.2,42.98,9.3,7251,1915.7,35.5,9.38,4397,1577.4,21.53,7.72,2199
North Dakota,Towner,2140,1010,233.3,47.2,10.9,623,239.7,29.11,11.2,507,205.6,23.69,9.61,2205
North Dakota,Traill,7862,3482,668.8,44.29,8.51,2919,674.2,37.13,8.58,1461,552.7,18.58,7.03,2217
North Dakota,Walsh,10451,3697,900.1,35.37,8.61,4279,924.8,40.94,8.85,2475,769.9,23.68,7.37,2225
North Dakota,Ward,68451,28248,6220.2,41.27,9.09,29618,6207.3,43.27,9.07,10585,4786.4,15.46,6.99,2233
North Dakota,Wells,3900,1020,369.4,26.15,9.47,1983,379.5,50.85,9.73,897,326.9,23,8.38,2237
North Dakota,Williams,38341,16464,4346.8,42.94,11.34,16163,4304.9,42.16,11.23,5714,3147,14.9,8.21,2244
Ohio,Adams,27503,8800,2318.5,32,8.43,11466,2349.4,41.69,8.54,7237,1909.4,26.31,6.94,2248
Ohio,Allen,97385,34256,8510.4,35.18,8.74,41638,8710.8,42.76,8.94,21491,7277.9,22.07,7.47,2250
Ohio,Ashland,50931,17921,3992.1,35.19,7.84,21239,4070,41.7,7.99,11771,3353.5,23.11,6.58,2254
Ohio,Ashtabula,95773,31215,8011.2,32.59,8.36,40358,8181.9,42.14,8.54,24200,6756,25.27,7.05,2259
Ohio,Athens,53446,19645,4583,36.76,8.58,22749,4630.3,42.56,8.66,11052,3694.2,20.68,6.91,2266
Ohio,Auglaize,46094,19078,3705.4,41.39,8.04,18864,3754.3,40.93,8.14,8152,3062.4,17.69,6.64,2273
Ohio,Belmont,63291,22688,5377.3,35.85,8.5,25254,5494.6,39.9,8.68,15349,4595.5,24.25,7.26,2278
Ohio,Brown,43606,13304,3655.9,30.51,8.38,19968,3702.7,45.79,8.49,10334,3005.5,23.7,6.89,2282
Ohio,Butler,380491,164120,33294.3,43.13,8.75,147603,33153.1,38.79,8.71,68768,25622.4,18.07,6.73,2286
Ohio,Carroll,26680,10011,2179.9,37.52,8.17,10664,2231.1,39.97,8.36,6005,1858.4,22.51,6.97,2289
Ohio,Champaign,38369,15917,3240.8,41.48,8.45,14708,3274.9,38.33,8.54,7744,2653.5,20.18,6.92,2291
Ohio,Clark,133725,47542,11465.5,35.55,8.57,56212,11677.5,42.04,8.73,29971,9647.1,22.41,7.21,2300
Ohio,Clermont,209343,93923,17340.3,44.87,8.28,80659,16964.3,38.53,8.1,34761,12580.3,16.6,6.01,2306
Ohio,Clinton,41197,15429,3280.8,37.45,7.96,17309,3310.5,42.02,8.04,8459,2660.9,20.53,6.46,2310
Ohio,Columbiana,98622,34823,8216.2,35.31,8.33,39719,8283.9,40.27,8.4,24080,6754.3,24.42,6.85,2315
Ohio,Coshocton,36580,12577,2969.2,34.38,8.12,13763,3012.4,37.62,8.24,10240,2444,27.99,6.68,2317
Ohio,Crawford,41641,15521,3481.6,37.27,8.36,16784,3509.6,40.31,8.43,9336,2847.5,22.42,6.84,2323
Ohio,Cuyahoga,1235917,437948,109082.5,35.44,8.83,497808,114531.9,40.28,9.27,300161,97733.1,24.29,7.91,2332
Ohio,Darke,51564,18736,3930.1,36.34,7.62,23821,3980.9,46.2,7.72,9007,3270.6,17.47,6.34,2345
Ohio,Defiance,37755,14122,3145,37.4,8.33,15961,3165.9,42.28,8.39,7672,2550.7,20.32,6.76,2350
Ohio,Delaware,219462,120655,17906.1,54.98,8.16,75422,17624.3,34.37,8.03,23385,12960.3,10.66,5.91,2352
Ohio,Erie,74712,23625,6355.5,31.62,8.51,31798,6486,42.56,8.68,19289,5445.6,25.82,7.29,2357
Ohio,Fairfield,159407,67137,13124.8,42.12,8.23,65091,13156.4,40.83,8.25,27179,10412.4,17.05,6.53,2365
Ohio,Fayette,28878,10758,2417,37.25,8.37,10772,2407.8,37.3,8.34,7348,1905.9,25.44,6.6,2368
Ohio,Franklin,1299078,503175,116266.1,38.73,8.95,537992,119965.9,41.41,9.23,257911,98280.9,19.85,7.57,2375
Ohio,Fulton,42450,16271,3255.1,38.33,7.67,18273,3325.2,43.05,7.83,7906,2718.9,18.62,6.4,2378
Ohio,Gallia,28849,9420,2455.6,32.65,8.51,11778,2499.6,40.83,8.66,7651,2053.5,26.52,7.12,2383
Ohio,Geauga,95510,40103,7645.9,41.99,8.01,35208,7653.7,36.86,8.01,20199,6126.7,21.15,6.41,2390
Ohio,Greene,162061,69299,13841.1,42.76,8.54,63916,13714.5,39.44,8.46,28846,10630.1,17.8,6.56,2393
Ohio,Guernsey,38232,12361,3038.1,32.33,7.95,16331,3094.4,42.72,8.09,9540,2538.2,24.95,6.64,2399
Ohio,Hamilton,812947,329082,71948,40.48,8.85,310276,74356,38.17,9.15,173589,62067.3,21.35,7.63,2411
Ohio,Hancock,73995,30326,5895,40.98,7.97,30934,5857.4,41.81,7.92,12735,4585.6,17.21,6.2,2427
Ohio,Hardin,29047,9187,2523.3,31.63,8.69,11837,2549.1,40.75,8.78,8023,2033.5,27.62,7,2432
Ohio,Harrison,14477,4294,1224.2,29.66,8.46,6490,1252.7,44.83,8.65,3693,1051.6,25.51,7.26,2440
Ohio,Henry,27538,11475,2160.1,41.67,7.84,10852,2207.2,39.41,8.02,5211,1810.9,18.92,6.58,2451
Ohio,Highland,43298,16639,3602.8,38.43,8.32,18416,3653.4,42.53,8.44,8243,2956.6,19.04,6.83,2457
Ohio,Hocking,28026,10090,2366.5,36,8.44,10490,2404,37.43,8.58,7446,1962,26.57,7,2461
Ohio,Holmes,44239,12655,3485.3,28.61,7.88,14630,3493.6,33.07,7.9,16954,2757.1,38.32,6.23,2464
Ohio,Huron,58283,24000,4559.1,41.18,7.82,22531,4568.7,38.66,7.84,11752,3602.3,20.16,6.18,2468
Ohio,Jackson,32484,9742,2893.4,29.99,8.91,14300,2925.3,44.02,9.01,8442,2358.6,25.99,7.26,2472
Ohio,Jefferson,63196,22552,5265.9,35.69,8.33,26129,5343.6,41.35,8.46,14515,4412.9,22.97,6.98,2476
Ohio,Knox,60210,23613,5155.7,39.22,8.56,22669,5227.1,37.65,8.68,13928,4274.8,23.13,7.1,2479
Ohio,Lake,231238,101479,19605.2,43.89,8.48,88443,19649.9,38.25,8.5,41316,15650.9,17.87,6.77,2493
Ohio,Lawrence,57316,20028,5183.5,34.94,9.04,22835,5173.1,39.84,9.03,14453,4077.5,25.22,7.11,2499
Ohio,Licking,177917,74157,15142.9,41.68,8.51,70858,15163.9,39.83,8.52,32902,11925.9,18.49,6.7,2504
Ohio,Logan,45984,18572,3790.5,40.39,8.24,16695,3783,36.31,8.23,10717,2966.6,23.31,6.45,2510
Ohio,Lorain,309781,127283,26582.2,41.09,8.58,116350,26790.2,37.56,8.65,66148,21393,21.35,6.91,2516
Ohio,Lucas,425094,159881,39758.1,37.61,9.35,173179,40682.8,40.74,9.57,92034,33601.7,21.65,7.9,2520
Ohio,Madison,40164,16063,3536.3,39.99,8.8,15650,3492.7,38.97,8.7,8451,2676.1,21.04,6.66,2529
Ohio,Mahoning,221121,79127,20051.9,35.78,9.07,89519,20252.6,40.48,9.16,52475,16616.1,23.73,7.51,2534
Ohio,Marion,60396,23306,5304.8,38.59,8.78,23666,5380.5,39.18,8.91,13424,4397.2,22.23,7.28,2541
Ohio,Medina,182942,88404,14791.8,48.32,8.09,68239,14480.2,37.3,7.92,26299,10837.5,14.38,5.92,2545
Ohio,Meigs,22044,6630,1879.2,30.08,8.52,9388,1912.1,42.59,8.67,6026,1573,27.34,7.14,2549
Ohio,Mercer,42283,17851,3276.2,42.22,7.75,17209,3318.3,40.7,7.85,7223,2702.3,17.08,6.39,2552
Ohio,Miami,109130,47477,9220.6,43.5,8.45,41949,9155.4,38.44,8.39,19704,7176.1,18.06,6.58,2558
Ohio,Monroe,13329,3579,1082.3,26.85,8.12,6952,1109.9,52.16,8.33,2798,927.6,20.99,6.96,2565
Ohio,Montgomery,527150,198235,47108.3,37.61,8.94,215037,47931.3,40.79,9.09,113878,39223.7,21.6,7.44,2573
Ohio,Morgan,13682,4412,1163,32.25,8.5,5067,1191.1,37.03,8.71,4203,992.6,30.72,7.25,2000
Ohio,Morrow,35074,13165,3074.3,37.53,8.77,14462,3113.9,41.23,8.88,7447,2507.2,21.23,7.15,2006
Ohio,Muskingum,85644,30808,7003,35.97,8.18,36135,7029.8,42.19,8.21,18701,5613.4,21.84,6.55,2010
Ohio,Noble,11669,3622,1066.2,31.04,9.14,4369,1107.2,37.44,9.49,3678,948,31.52,8.12,2012
Ohio,Ottawa,40045,16078,3414.4,40.15,8.53,15620,3541.4,39.01,8.84,8347,3013.1,20.84,7.52,2019
Ohio,Paulding,18871,7682,1512.8,40.71,8.02,7183,1541.5,38.06,8.17,4006,1256.4,21.23,6.66,2024
Ohio,Perry,35460,13062,2936.2,36.84,8.28,15723,2966.3,44.34,8.37,6675,2382.4,18.82,6.72,2027
Ohio,Pickaway,55351,23531,4732.1,42.51,8.55,20737,4754,37.46,8.59,11083,3769,20.02,6.81,2031
Ohio,Pike,27043,8033,2415.8,29.7,8.93,11766,2448,43.51,9.05,7244,1970.4,26.79,7.29,2034
Ohio,Portage,156228,64908,13393.7,41.55,8.57,61258,13199.3,39.21,8.45,30062,10062.8,19.24,6.44,2038
Ohio,Preble,40778,15040,3390.8,36.88,8.32,18021,3404.2,44.19,8.35,7717,2729.8,18.92,6.69,2039
Ohio,Putnam,34318,15772,2490,45.96,7.26,12684,2532.9,36.96,7.38,5862,2057.7,17.08,6,2040
Ohio,Richland,119712,44213,10315,36.93,8.62,48080,10433.4,40.16,8.72,27419,8514.8,22.9,7.11,2042
Ohio,Ross,72195,27481,6140,38.06,8.5,28436,6179.6,39.39,8.56,16278,4958.5,22.55,6.87,2045
Ohio,Sandusky,58626,21268,4846.5,36.28,8.27,25395,4932,43.32,8.41,11963,4047.8,20.41,6.9,2047
Ohio,Scioto,71279,23594,6160.6,33.1,8.64,28992,6244.5,40.67,8.76,18693,5099.1,26.23,7.15,2048
Ohio,Seneca,53268,20498,4135.6,38.48,7.76,22401,4222.7,42.05,7.93,10369,3475.6,19.47,6.52,2049
Ohio,Shelby,47880,17454,3624.8,36.45,7.57,20670,3631.2,43.17,7.58,9756,2866.9,20.38,5.99,2052
Ohio,Stark,370036,146417,30548.2,39.57,8.26,147124,30447.1,39.76,8.23,76495,24162.7,20.67,6.53,2054
Ohio,Summit,534406,216380,45922.2,40.49,8.59,210903,46213,39.46,8.65,107123,37379.4,20.05,6.99,2057
Ohio,Trumbull,199547,70290,16816.5,35.22,8.43,78857,16865.1,39.52,8.45,50400,13637,25.26,6.83,2061
Ohio,Tuscarawas,92358,33659,7623.7,36.44,8.25,37920,7737.3,41.06,8.38,20779,6319.9,22.5,6.84,2065
Ohio,Union,62637,30463,5318.8,48.63,8.49,23563,5241.4,37.62,8.37,8611,3833.6,13.75,6.12,2067
Ohio,Van Wert,28609,11736,2321.6,41.02,8.11,11246,2338.4,39.31,8.17,5627,1895.2,19.67,6.62,2071
Ohio,Vinton,12696,3660,1200.2,28.83,9.45,5411,1213,42.62,9.55,3625,975.6,28.55,7.68,2075
Ohio,Warren,242797,120427,21251.7,49.6,8.75,88027,20849.5,36.26,8.59,34343,15345.4,14.14,6.32,2076
Ohio,Washington,58436,20426,5075.4,34.95,8.69,25414,5176.3,43.49,8.86,12596,4272.7,21.56,7.31,2080
Ohio,Wayne,114455,41877,9285.1,36.59,8.11,43626,9211.6,38.12,8.05,28952,7198,25.3,6.29,2084
Ohio,Williams,36160,13495,2943.7,37.32,8.14,15599,2980.1,43.14,8.24,7066,2428.8,19.54,6.72,2087
Ohio,Wood,126953,58086,10643.9,45.75,8.38,49155,10514.6,38.72,8.28,19712,7966.3,15.53,6.27,2091
Ohio,Wyandot,21693,9606,1716.6,44.28,7.91,8130,1749.8,37.48,8.07,3957,1444.5,18.24,6.66,2093
Oklahoma,Adair,19409,3820,1320.6,19.68,6.8,9104,1524.9,46.91,7.86,6485,1350.6,33.41,6.96,2095
Oklahoma,Alfalfa,4709,1471,383.1,31.24,8.14,1892,428.5,40.18,9.1,1346,374.9,28.58,7.96,2099
Oklahoma,Atoka,13628,2949,926.8,21.64,6.8,6602,1048.8,48.44,7.7,4077,929.4,29.92,6.82,2102
Oklahoma,Beaver,4973,1644,435.4,33.06,8.76,2321,496.8,46.67,9.99,1008,435.6,20.27,8.76,2104
Oklahoma,Beckham,20268,5529,1838.6,27.28,9.07,9117,2031.6,44.98,10.02,5622,1735.8,27.74,8.56,2106
Oklahoma,Blaine,8562,1898,779.9,22.17,9.11,3832,882.8,44.76,10.31,2832,780.9,33.08,9.12,2110
Oklahoma,Bryan,46511,12065,3592.2,25.94,7.72,21478,3914.5,46.18,8.42,12968,3319.5,27.88,7.14,2112
Oklahoma,Caddo,24832,5368,1606.2,21.62,6.47,11030,1846.7,44.42,7.44,8434,1638.8,33.96,6.6,2118
Oklahoma,Canadian,159792,59197,14136.5,37.05,8.85,74114,14484,46.38,9.06,26481,11127,16.57,6.96,2123
Oklahoma,Carter,48014,14330,3867.5,29.85,8.05,21605,4169.4,45,8.68,12079,3503.8,25.16,7.3,2126
Oklahoma,Cherokee,46428,10313,3452.5,22.21,7.44,22371,3935,48.18,8.48,13744,3476.9,29.6,7.49,2129
Oklahoma,Choctaw,14285,2828,1043,19.8,7.3,7229,1201.2,50.61,8.41,4228,1089,29.6,7.62,2133
Oklahoma,Cimarron,2244,489,218.7,21.79,9.75,1236,257,55.08,11.45,519,233,23.13,10.38,2135
Oklahoma,Cleveland,288354,105155,24884.5,36.47,8.63,129687,25711,44.97,8.92,53512,20357.5,18.56,7.06,2140
Oklahoma,Coal,5276,838,412.8,15.88,7.82,2765,468.7,52.41,8.88,1673,417.7,31.71,7.92,2144
Oklahoma,Comanche,118563,33156,9979.2,27.96,8.42,59692,10787,50.35,9.1,25715,8983.7,21.69,7.58,2145
Oklahoma,Cotton,5480,1683,505,30.71,9.22,2085,561.9,38.05,10.25,1712,489.2,31.24,8.93,2146
Oklahoma,Craig,13519,2852,1001.1,21.1,7.41,6206,1135.2,45.91,8.4,4461,1008.9,33,7.46,2148
Oklahoma,Creek,71713,20951,5219,29.22,7.28,34914,5626.6,48.69,7.85,15848,4727.8,22.1,6.59,2151
Oklahoma,Custer,27112,8136,2274.6,30.01,8.39,12980,2544.4,47.88,9.38,5996,2182.4,22.12,8.05,2153
Oklahoma,Delaware,40950,8337,2866.2,20.36,7,20337,3331.5,49.66,8.14,12276,3031.5,29.98,7.4,2154
Oklahoma,Dewey,4405,1293,380.7,29.35,8.64,1909,421.4,43.34,9.57,1203,365,27.31,8.29,2158
Oklahoma,Ellis,3757,872,346,23.21,9.21,1788,388.4,47.59,10.34,1097,343.4,29.2,9.14,2165
Oklahoma,Garfield,61376,18926,5297.6,30.84,8.63,28353,5632.9,46.2,9.18,14097,4646.2,22.97,7.57,2167
Oklahoma,Garvin,25710,7283,1839.9,28.33,7.16,12597,2061.2,49,8.02,5830,1794.4,22.68,6.98,2176
Oklahoma,Grady,54815,17572,3987.5,32.06,7.27,24628,4341.6,44.93,7.92,12615,3667.3,23.01,6.69,2184
Oklahoma,Grant,4124,1156,371.1,28.03,9,1647,413.1,39.94,10.02,1321,365.1,32.03,8.85,2187
Oklahoma,Greer,4486,765,511.5,17.05,11.4,2300,579.3,51.27,12.91,1421,513.5,31.68,11.45,2189
