State,County,Males,Females,Under 6 Years,6 to 18 years,19 to 25 years,26 to 34 years,35 to 44 years,45 to 54 years,55 to 64 years,65 to 74 years,75 years and older,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,Hispanic or Latino (of any race),White alone (not hispanic or Latino),Under $25K,$25K to $49K,$50K to $74K,$75K to $99K,$100K and over,Employed,Unemployed,Not in labor force,Insured,Uninsured,CensusObjectID
Wisconsin,Crawford,7758,7662,971,2401,1034,1336,1607,1918,2508,2149,1496,14971,46,13,96,0,4,290,203,14854,2497,3447,3188,2539,3679,6385,146,1872,14347,1073,3122
Wisconsin,Dane,267133,271398,36598,82455,73283,75878,71563,62793,62853,45455,27653,445092,25641,1596,32211,321,9186,24484,35123,424032,51676,77719,84261,77434,236910,287013,6658,52699,518986,19545,3124
Wisconsin,Dodge,42628,41185,5174,13223,6398,8737,10453,11844,13370,8495,6119,79240,1152,189,532,23,608,2069,4095,76422,7583,16987,16708,16826,25519,41573,1625,7604,80579,3234,3126
Wisconsin,Door,13431,13854,1225,3495,1483,2180,2691,3171,4947,4945,3148,26177,163,197,135,0,204,409,839,25601,2838,5576,6311,3861,8604,11695,409,2368,26229,1056,3131
Wisconsin,Douglas,21531,21390,2530,6688,3509,4879,5234,5545,6746,4800,2990,39602,467,788,543,0,238,1283,715,39067,6103,8207,7867,7286,12866,19935,709,5269,40401,2520,3134
Wisconsin,Dunn,22433,22242,2907,7278,7964,4236,4946,5011,5583,4078,2672,41777,268,93,1361,22,150,1004,888,41277,5131,7902,7936,7478,12886,21597,730,5413,41654,3021,3135
Wisconsin,Eau Claire,51180,52292,6967,16422,15748,12812,11791,11393,12490,9518,6331,94122,1176,330,3997,386,394,3067,2615,92386,12423,17176,18784,16735,34972,52022,1878,10334,96049,7423,3137
Wisconsin,Florence,2191,2069,192,522,161,337,393,618,951,674,412,4157,26,20,0,0,0,57,15,4147,588,1005,1074,495,1098,1650,115,695,3949,311,3138
Wisconsin,Fond du Lac,50341,50556,6439,16777,8549,10322,11963,13450,15120,10708,7569,93055,1196,382,1214,35,2204,2811,5440,89706,9382,18054,19450,17331,34980,48585,1645,9174,96686,4211,3140
Wisconsin,Forest,4428,4341,591,1317,685,772,841,1104,1507,1192,760,6922,73,1246,67,0,85,376,247,6816,1646,2131,1898,1315,1695,3344,189,1376,7984,785,3141
Wisconsin,Grant,25957,24474,3434,8874,7824,4785,5189,5265,6726,4770,3564,48799,497,37,501,0,102,495,886,48079,7226,10225,9205,8642,12545,23401,633,5755,47095,3336,3143
Wisconsin,Green,18169,18286,2396,6155,2376,3764,4329,5088,5736,3927,2684,35089,200,70,101,9,378,608,1165,34312,3685,6067,7344,6127,13149,17770,609,2914,34854,1601,3145
Wisconsin,Green Lake,9408,9224,1289,3133,1222,1641,1950,2352,3014,2371,1660,17796,164,46,54,0,192,380,966,17136,2313,3976,4081,2861,5305,7705,235,2239,17084,1548,3147
Wisconsin,Iowa,11839,11643,1573,4083,1496,2387,2728,3184,3777,2684,1570,22513,187,56,157,22,99,448,455,22172,2435,3281,4084,4245,9376,11530,254,1788,22677,805,3148
Wisconsin,Iron,2827,2751,239,638,289,390,522,700,1128,960,712,5355,5,61,25,0,19,113,74,5323,946,1550,1157,824,1083,2222,133,674,5266,312,3151
Wisconsin,Jackson,9965,9434,1368,3400,1313,2043,2074,2496,2957,2216,1532,17317,77,1055,97,12,219,622,674,17056,2646,4184,4373,2973,5131,8256,471,2156,17714,1685,3153
Wisconsin,Jefferson,42134,42185,5081,14351,7531,8342,10642,11744,12368,8661,5599,78681,647,144,451,45,1903,2448,6127,75444,7737,13429,15199,13341,31677,41445,1243,7939,80745,3574,3154
Wisconsin,Juneau,12899,12218,1663,3893,1570,2462,2864,3419,3983,3193,2070,23765,303,255,83,0,255,456,788,23315,3708,5183,5284,4462,5878,11008,369,2921,23455,1662,3156
Wisconsin,Kenosha,82291,84819,11473,29790,15862,19100,20771,23377,23496,14203,9038,139479,11316,660,2719,81,3749,9106,22676,125446,19950,27244,28889,26043,62306,78632,5073,18901,155974,11136,3158
Wisconsin,Kewaunee,10281,9998,1135,3435,1417,1950,2383,2700,3143,2330,1786,19487,136,107,89,0,164,296,648,19101,1721,3359,3973,3918,7259,9508,185,1900,19460,819,3160
Wisconsin,La Crosse,56623,60197,7262,18525,17766,13394,13255,13017,14992,10958,7651,105482,1881,263,5061,16,876,3241,2348,104377,13877,20660,23200,16899,38325,56507,1982,13935,111736,5084,3161
Wisconsin,Lafayette,8395,8206,1296,2940,1207,1681,1789,2012,2580,1692,1404,16016,77,50,75,0,100,283,673,15570,2153,2982,3682,3238,4514,7481,114,1674,15116,1485,3163
Wisconsin,Langlade,9597,9383,1057,2891,1193,1717,1836,2460,3323,2523,1980,18062,87,113,41,2,96,579,417,17793,2711,4704,3934,3440,4151,7890,421,2218,17945,1035,3165
Wisconsin,Lincoln,13526,13581,1426,3837,1831,2302,3113,3960,4889,3313,2436,26313,65,115,78,0,44,492,460,25916,3408,5238,5373,4764,8216,12439,473,3183,26064,1043,3166
Wisconsin,Manitowoc,39177,39378,5057,12292,5486,7489,9153,10359,12964,9033,6722,72798,933,345,2162,8,503,1806,3375,70552,8560,16298,15965,14028,23019,36895,813,7743,75355,3200,3169
Wisconsin,Marathon,67346,67118,9825,22748,10394,14428,16775,17619,19530,13411,9734,119916,640,239,7375,77,1868,4349,3885,117586,13292,24704,25557,26894,43426,65228,1862,11656,126404,8060,3170
Wisconsin,Marinette,20033,19786,2274,5805,2516,3638,4114,5144,7117,5365,3846,38380,259,189,140,21,148,682,729,37920,6197,8717,9384,6273,8942,16838,698,4993,37861,1958,3172
Wisconsin,Marquette,7776,7522,881,2233,835,1287,1498,1961,2825,2236,1542,14685,83,70,84,0,88,288,545,14276,1860,3567,3215,2790,3748,6201,278,1927,14359,939,3174
Wisconsin,Menominee,2270,2273,475,1076,479,466,368,475,603,386,215,471,7,3818,8,0,4,235,329,432,880,1216,807,469,1153,1372,148,871,3387,1156,3175
Wisconsin,Milwaukee,453607,486627,77324,163268,92101,138102,120398,109712,113536,74184,51609,537852,246206,5013,41997,327,60561,48278,145830,473202,172465,203470,166329,128534,256125,426137,22356,125356,872479,67755,3177
Wisconsin,Monroe,22931,22312,3526,8607,3132,4654,5493,5732,6721,4460,2918,41763,746,480,373,11,989,881,2123,40914,4744,9781,9353,8204,12950,19960,437,5335,41162,4081,3179
Wisconsin,Oconto,19224,18391,2251,5805,2229,3443,4258,5354,6662,4642,2971,36089,89,493,111,0,27,806,739,35583,4244,6612,7566,7352,11797,17274,465,4207,36110,1505,3181
Wisconsin,Oneida,17503,17437,1817,4646,2049,3001,3316,4544,6637,5243,3687,33584,130,514,140,6,180,386,573,33155,3902,7152,7101,5774,10914,14750,302,4495,33229,1711,3183
Wisconsin,Outagamie,92488,92976,14415,32077,15563,22319,24216,24523,25338,16042,10971,165480,2659,2798,6522,103,2900,5002,8236,161602,15660,30001,35235,32080,70667,92753,2684,16522,176563,8901,3185
Wisconsin,Ozaukee,43742,44954,5472,15089,6993,7827,10116,12056,13757,9978,7408,82290,1261,157,1884,48,621,2435,2762,80714,5349,11707,11285,12980,45836,41379,1154,8216,86280,2416,3186
Wisconsin,Pepin,3660,3528,517,1049,480,639,766,926,1232,890,689,7045,9,21,27,6,22,58,144,6931,873,1429,1655,1077,2138,3298,59,686,6605,583,3188
Wisconsin,Pierce,20980,21049,2459,7348,6179,4079,4799,5385,5811,3780,2189,39877,306,94,402,59,181,1110,979,39274,2674,5845,6971,6781,17272,21370,649,4234,40278,1751,3189
Wisconsin,Polk,21763,21322,2558,7012,2715,4004,4987,5893,7267,5251,3398,41487,141,382,178,15,124,758,809,40937,5116,8030,8975,7606,13288,19540,784,4542,40567,2518,3191
Wisconsin,Portage,35668,34886,4290,10797,10900,7500,7740,8188,9473,6946,4720,65373,487,174,2248,7,1033,1232,2358,64122,7883,12105,13276,10676,23635,34625,1116,8060,67095,3459,3192
Wisconsin,Price,6782,6400,587,1754,863,1002,1320,1771,2551,1981,1353,12574,73,119,84,115,50,167,254,12379,2297,3407,2891,1962,2606,5637,99,1771,12458,724,3194
Wisconsin,Racine,93488,97487,13994,33756,15104,20399,22554,25940,28063,18707,12458,152867,20418,950,2612,104,5556,8468,26087,136438,26633,33831,32585,28712,68456,86894,3362,21804,181705,9270,3195
Wisconsin,Richland,8643,8633,1124,2848,1206,1490,1816,2116,2756,2222,1698,16356,102,37,124,1,383,273,427,16249,2640,3632,3553,2817,4369,7053,150,2181,15797,1479,3196
Wisconsin,Rock,79449,81871,12007,27585,14181,17500,19846,21358,22620,15654,10569,137837,7385,486,1792,28,7272,6520,14658,132096,22093,30634,31028,27687,48154,73768,3273,18464,152112,9208,3198
Wisconsin,Rusk,6993,6949,842,2162,877,1127,1408,1800,2420,1962,1344,13417,68,40,29,10,47,331,279,13193,1979,3759,3677,1812,2654,5726,262,1644,12907,1035,3199
Wisconsin,St. Croix,44572,44422,6704,16838,6214,9150,12371,12888,12648,7761,4420,84767,608,150,834,12,550,2073,2203,83334,4992,10498,13766,15556,44003,45430,915,6926,85674,3320,3200
Wisconsin,Sauk,31552,31918,4686,10485,4630,6929,7948,8147,9223,6809,4613,59195,369,794,331,11,1193,1577,3385,57568,6911,11752,13353,10713,20609,30699,699,5479,59392,4078,3202
Wisconsin,Sawyer,8252,7947,891,2377,946,1385,1408,1987,2999,2608,1598,12524,35,2734,87,5,124,690,451,12462,3078,3591,3298,2635,3548,6412,378,1935,14972,1227,3203
Wisconsin,Shawano,20073,20188,2572,6637,2797,3624,4363,5608,6326,4764,3570,35488,107,2860,158,0,141,1507,1172,34791,5416,8212,8531,7107,10908,17907,581,4230,37591,2670,3205
Wisconsin,Sheboygan,56210,56688,7727,19021,9894,10841,13585,14925,16822,11669,8414,99258,1886,257,6767,5,1421,3304,7442,94697,10386,21508,23917,19724,36585,54296,1783,9988,108294,4604,3207
Wisconsin,Taylor,10217,9912,1337,3677,1311,1760,2278,2647,3330,2091,1698,19589,7,45,74,13,18,383,454,19266,2528,5001,3878,3544,5178,9078,353,1895,18621,1508,3208
Wisconsin,Trempealeau,14852,14327,2369,5332,2068,2888,3451,3813,4182,3036,2040,26971,114,90,124,75,1448,357,2571,26022,2678,5892,7107,5354,8096,13601,324,2477,26930,2249,3210
Wisconsin,Vernon,15416,15048,2490,5822,2001,2687,3218,3689,4762,3440,2355,29474,50,46,104,11,156,623,497,29212,4912,6043,6131,4554,8694,12388,262,3707,26181,4283,3213
Wisconsin,Vilas,10962,10761,1017,2715,1028,1668,1763,2657,4142,3914,2819,18868,70,2006,126,13,37,603,556,18433,3244,5591,4234,3704,4913,8286,474,2498,20254,1469,3001
Wisconsin,Walworth,51341,51408,6155,16708,12673,9920,11318,13055,15002,10964,6954,93898,784,347,837,67,2984,3832,11560,87563,9674,17986,19437,16613,36800,49926,1539,10503,96135,6614,3003
Wisconsin,Washburn,7733,7827,828,2305,791,1206,1563,1959,2856,2506,1546,14774,103,173,84,32,57,337,281,14629,2186,3746,3365,2542,3672,6123,222,2030,14628,932,3004
Wisconsin,Washington,66869,67944,8809,22423,9412,13008,16755,19628,20859,14134,9785,126950,1797,302,1876,37,1158,2693,4431,124687,8223,17721,21183,23722,63723,66928,1808,10926,129888,4925,3005
Wisconsin,Waukesha,196561,203457,25232,66034,29489,38409,49624,55207,62349,42890,30784,363270,5915,841,15141,117,5268,9466,19460,350186,25700,43714,52628,54614,220751,193900,5668,35510,386999,13019,3007
Wisconsin,Waupaca,25186,24526,2977,7906,3421,4869,5832,6878,8310,5547,3972,47719,269,246,290,11,574,603,1635,46895,5787,9978,10436,8448,14890,23917,554,4839,46595,3117,3009
Wisconsin,Waushara,11621,11371,1398,3243,1352,1783,2318,3066,4128,3412,2292,21495,101,78,101,4,790,423,1407,20952,2906,5397,4748,4077,5816,9448,414,2785,21229,1763,3010
Wisconsin,Winnebago,81991,84149,11411,26490,19615,18748,19171,21116,22540,15441,11608,151793,2909,688,4869,120,1541,4220,6810,147067,19835,31640,31529,27153,52772,81488,2289,17413,158562,7578,3012
Wisconsin,Wood,35588,36749,4861,11727,4869,7626,8089,9254,11336,8146,6429,67881,547,365,1524,3,522,1495,2311,66491,9132,14577,16691,12252,19325,32619,1246,7309,69067,3270,3014
West Virginia,Barbour,8047,8328,1040,2618,1734,1573,1838,2078,2340,1943,1211,15519,155,53,50,0,84,514,221,15462,3986,3822,3151,1630,3396,6162,577,2824,15649,726,2975
West Virginia,Berkeley,57443,59484,8432,20277,9156,14566,15789,15884,15536,11264,6023,100522,9253,111,1354,0,1911,3776,5393,97251,12364,20439,25001,20154,38636,53903,3146,13882,109931,6996,2976
West Virginia,Boone,10786,10896,1247,3645,1490,2032,2810,2918,3264,2765,1511,21186,140,0,0,0,6,350,46,21166,4798,4768,5186,2841,4080,6103,910,5501,20626,1056,2977
West Virginia,Braxton,6800,6879,763,2184,802,1423,1430,1814,2101,1852,1310,12592,80,46,0,19,10,932,17,12585,2712,4084,3139,1677,2055,4576,657,2337,13058,621,2978
West Virginia,Brooke,10871,11043,1131,3240,1950,1930,2358,2833,3450,2971,2051,20886,315,21,123,31,45,493,206,20759,3371,5566,4147,4154,3862,8770,349,3402,20822,1092,2979
West Virginia,Cabell,44517,47181,6339,13519,12522,9844,10377,10632,11449,9851,7165,83139,4027,106,1100,17,486,2823,1320,82458,22014,20525,15416,11347,19850,34839,2108,17877,84860,6838,2980
West Virginia,Calhoun,3519,3643,397,963,436,768,701,962,1199,1067,669,7112,0,0,0,0,0,50,0,7112,1936,1881,1333,648,1364,2250,296,1520,6738,424,2981
West Virginia,Clay,4312,4241,581,1519,627,635,999,1133,1339,1029,691,8480,7,15,0,0,0,51,6,8474,2557,2680,914,1129,1250,2237,367,2129,8241,312,3000
West Virginia,Doddridge,3899,3784,403,1227,485,522,848,1131,1277,1067,723,7476,0,22,81,0,7,97,7,7476,1245,1814,1616,933,2075,2822,111,1330,7235,448,3002
West Virginia,Fayette,20689,21280,2700,6642,2952,3985,5248,5305,6334,5351,3452,39203,2085,89,15,26,76,475,487,38865,10156,9474,7743,7451,6634,14492,1082,8250,38896,3073,3006
West Virginia,Gilmer,3509,3291,442,1085,1000,658,672,749,901,730,563,6242,268,0,84,0,132,74,195,6176,1291,1372,1490,1517,818,2488,280,1212,6167,633,3008
West Virginia,Grant,5796,5657,661,1592,880,1121,1241,1546,1706,1624,1082,11096,184,0,34,29,37,73,83,11050,1867,2985,2714,1912,1945,4414,318,1762,10501,952,3011
West Virginia,Greenbrier,16673,17658,2095,4755,2585,3464,3874,4450,5283,4658,3167,31976,975,15,234,0,206,925,671,31410,7755,9684,6468,4486,5883,13017,853,5786,32079,2252,3013
West Virginia,Hampshire,11596,11192,1350,3119,1489,2165,2438,3273,3748,3209,1997,22143,230,40,56,0,8,311,322,21861,3597,6006,4670,4033,4418,8646,686,3781,20422,2366,3016
West Virginia,Hancock,14096,14724,1706,4148,1974,2566,3264,3970,4673,3766,2753,27208,653,13,144,6,0,796,450,26940,4672,7096,6178,4848,6015,11793,831,3823,26648,2172,3017
West Virginia,Hardy,7116,6614,1007,1952,846,1280,1671,2006,1969,1791,1208,12441,718,95,381,0,0,95,126,12329,1881,4243,3494,1769,2319,5740,227,1805,13072,658,3019
West Virginia,Harrison,32663,34238,4378,10780,4822,7457,8343,8867,9628,7425,5201,63591,1013,4,414,19,225,1635,1137,62887,10607,15064,10875,9755,20192,27005,1640,10472,62616,4285,3021
West Virginia,Jackson,14329,14292,1779,4787,2148,2822,3330,3826,4242,3186,2501,27804,89,147,88,0,0,493,271,27666,5209,6116,5500,3851,7945,10050,379,5939,26712,1909,3023
West Virginia,Jefferson,27865,28743,3831,9500,4604,5687,7434,8556,7941,5741,3314,48724,3314,141,787,0,1262,2380,3337,46873,4630,6835,8154,8787,27086,25399,1462,7361,53707,2901,3026
West Virginia,Kanawha,85936,93077,11561,26550,14162,19226,21307,22813,26965,21647,14782,157496,12306,335,2204,225,372,6075,2013,156369,36966,39931,33436,20179,46976,71343,4252,28878,168793,10220,3027
West Virginia,Lewis,7875,7873,1053,2634,1075,1526,1866,2144,2224,1939,1287,14909,0,69,67,0,195,508,185,14826,3448,3931,2235,2354,3766,5803,409,2623,14692,1056,3029
West Virginia,Lincoln,10220,10335,1396,3416,1592,1743,2637,2865,2999,2374,1533,20079,149,1,60,39,0,227,132,19980,5384,5375,3688,1991,4117,6615,428,4793,19599,956,3031
West Virginia,Logan,15651,16375,1967,5081,2474,2992,4146,4170,4776,4048,2372,30961,463,34,18,7,0,543,307,30763,9051,8552,4608,3718,6064,9214,1507,7837,29587,2439,3034
West Virginia,McDowell,7870,8833,1246,2555,949,1514,1763,2026,2891,2288,1471,15544,801,14,10,0,23,311,93,15476,6755,4659,1888,1850,1505,3305,571,5267,15879,824,3037
West Virginia,Marion,27736,28094,3628,8425,6110,6010,6550,7012,7357,6440,4298,51920,1942,149,312,0,481,1026,745,51382,9917,11210,11284,8563,13937,23435,1356,8248,52519,3311,3039
West Virginia,Marshall,15011,15468,1833,4431,2303,2853,3440,4045,4821,4149,2604,29621,194,57,109,0,32,466,292,29471,6260,5921,6477,3520,8245,11632,425,5405,28345,2134,3041
West Virginia,Mason,12919,13099,1621,4067,1823,2502,3085,3373,4094,3199,2254,25230,61,19,301,0,81,326,194,25047,4631,6178,5898,2932,6311,9549,300,5028,24407,1611,3042
West Virginia,Mercer,28202,30684,3966,8912,4950,6164,6668,7324,8098,7523,5281,53356,3602,70,290,0,31,1537,714,52906,13464,16221,13016,7192,8259,20332,1266,11606,55378,3508,3044
West Virginia,Mineral,13500,13315,1760,4014,2146,2783,2929,3720,3767,3423,2273,25265,912,4,69,0,94,471,258,25047,3541,6836,6854,4108,4988,10704,807,3834,25337,1478,3046
West Virginia,Mingo,11645,12081,1714,3822,1775,2260,2971,3097,3638,2889,1560,22785,445,0,42,0,146,308,61,22724,7285,6643,4417,2890,2475,6362,1027,6352,21996,1730,3048
West Virginia,Monongalia,53488,51346,6030,14270,21606,15225,12594,10968,10977,8246,4918,93294,3527,68,3521,1,1017,3406,2212,91863,20822,17913,16063,10305,35382,49732,3302,18336,98708,6126,3050
West Virginia,Monroe,6820,6453,889,1940,836,1182,1459,1753,1985,1904,1325,12897,149,10,0,0,1,216,141,12757,2656,3699,3104,2233,1576,4586,465,2164,11755,1518,3052
West Virginia,Morgan,8848,8819,836,2622,1007,1781,1843,2602,2937,2510,1529,16876,94,108,0,0,123,466,290,16790,1892,4244,4221,3026,4279,7127,474,2569,16678,989,3054
West Virginia,Nicholas,12332,12374,1440,3845,1565,2455,2947,3215,3726,3341,2172,23963,184,149,102,0,58,250,114,23939,6067,7035,4942,2782,3871,8262,756,4890,23200,1506,3057
West Virginia,Ohio,19920,21411,2507,6059,4173,4368,4544,4840,6105,4988,3747,38176,1515,144,198,0,115,1183,503,37793,7502,9148,5869,5555,11441,16523,1010,6497,39302,2029,3059
West Virginia,Pendleton,3564,3315,367,850,451,567,669,834,1265,984,892,6542,246,16,0,0,64,11,65,6477,1402,1481,1773,1151,1020,2648,97,1041,6549,330,3061
West Virginia,Pleasants,3563,3383,395,1098,711,621,841,989,1020,747,524,6701,0,0,0,0,210,35,217,6694,817,1673,1305,1556,1595,2926,256,1000,6401,545,3064
West Virginia,Pocahontas,3992,4120,513,1074,357,828,829,1024,1400,1216,871,7999,4,0,11,0,23,75,24,7977,2089,1941,1522,1312,1225,2713,223,1502,7711,401,3066
West Virginia,Preston,15172,15630,2050,4502,2235,3350,3502,4071,4614,3962,2516,29936,139,154,61,14,19,479,82,29861,5385,6631,6284,3948,8538,12067,1199,4506,28790,2012,3068
West Virginia,Putnam,27595,28407,3734,9561,4134,5512,7333,7589,7989,6112,4038,53681,455,51,428,40,131,1216,671,53174,7107,10187,9705,8191,20805,23560,883,8114,52624,3378,3070
West Virginia,Raleigh,35241,36922,5054,11365,5051,7556,9194,8658,10170,9335,5780,63975,4564,184,551,0,682,2207,1090,63492,18560,14983,12356,10119,15374,25468,1907,13254,68205,3958,3073
West Virginia,Randolph,13341,13617,1739,4076,2268,2523,2966,3361,4001,3587,2437,25364,423,40,162,0,77,892,241,25209,5382,6799,5610,2868,5845,9475,782,4862,24978,1980,3075
West Virginia,Ritchie,4843,4852,581,1467,609,866,1044,1362,1545,1334,887,9385,53,0,38,0,57,162,3,9382,2066,2672,1970,1411,1576,3265,178,1983,8953,742,3077
West Virginia,Roane,6813,6922,806,2457,769,1185,1585,1847,2175,1773,1138,13263,12,7,14,0,15,424,162,13116,3484,3875,2546,1730,2093,4017,508,3036,13020,715,3079
West Virginia,Summers,5791,6095,610,1627,601,1100,1340,1490,2016,1881,1221,11303,329,0,0,0,0,254,191,11152,2981,3241,2016,1560,2067,3531,401,2615,11376,510,3080
West Virginia,Taylor,7989,8430,1033,2516,1081,1806,1995,2280,2433,1965,1310,15856,104,0,23,0,97,339,161,15716,2904,4026,3107,1735,4642,6424,613,2558,15495,924,3082
West Virginia,Tucker,3355,3405,343,778,398,676,750,975,1100,996,744,6591,44,0,12,0,23,90,31,6591,1104,1710,1793,961,1192,2745,127,1027,6397,363,3084
West Virginia,Tyler,4356,4305,548,1231,623,750,906,1252,1459,1105,787,8415,10,11,27,0,5,193,45,8402,1561,2121,1835,1148,1980,2867,237,1886,7964,697,3085
West Virginia,Upshur,12028,12193,1515,3793,2548,2469,2614,3049,3430,2862,1941,23118,492,31,26,0,34,520,334,22932,4915,6754,3739,3263,4516,9456,527,4127,22361,1860,3087
West Virginia,Wayne,19305,20486,2289,6472,2962,3710,4787,5432,5869,4839,3431,38756,241,69,119,0,127,479,272,38611,9106,8466,8604,5464,8119,13026,594,9140,37204,2587,3089
West Virginia,Webster,4059,4172,539,1219,616,635,886,1130,1324,1181,701,8098,0,0,0,0,5,128,5,8098,2862,1809,1769,955,836,2338,325,1928,7778,453,3091
West Virginia,Wetzel,7363,7829,1044,2174,1230,1346,1621,2003,2235,1995,1544,14829,122,0,0,0,44,197,151,14703,3427,3884,2602,2516,2710,4892,434,3109,14328,864,3093
West Virginia,Wirt,2897,2867,310,900,270,665,690,756,1018,692,463,5598,78,0,0,0,0,88,20,5578,1478,1095,1626,591,974,2052,98,1249,5529,235,3095
West Virginia,Wood,40418,43326,5854,12766,6242,8562,9986,11255,12259,9796,7024,80454,1190,300,357,1,39,1403,993,79592,15727,18832,16628,11602,20422,32326,1754,14224,78546,5198,3097
West Virginia,Wyoming,10298,10517,1230,3323,1325,1966,2592,2697,3195,2883,1604,20255,233,0,60,0,25,242,85,20223,4972,5710,3823,3045,3265,5689,820,5266,19872,943,3099
Wyoming,Albany,19764,18690,2052,4945,10766,5495,3948,3105,3622,2945,1576,33922,447,271,1283,33,705,1793,3714,31546,7387,6892,5209,4438,12366,19994,781,6161,35168,3286,3015
Wyoming,Big Horn,5883,5651,948,2212,739,1058,1325,1308,1569,1386,989,10490,41,43,70,14,626,250,1063,10106,1430,2655,2974,1639,2806,4324,343,1332,9962,1572,3018
